method,analyte,decile,z_median,mortality_pct,ci_lo,ci_hi,n
Gaussian_mle,PLT,6,0.78,6.7,6.4,7.2,14807
Gaussian_mle,PLT,7,1.0,8.5,8.0,8.9,14810
Gaussian_mle,PLT,8,1.29,12.2,11.7,12.8,14810
Gaussian_mle,PLT,9,1.63,21.9,21.2,22.6,14809
Gaussian_mle,PLT,10,2.69,16.6,16.0,17.2,14810
Gaussian_mle,TBIL,1,0.05,5.2,4.8,5.6,11048
Gaussian_mle,TBIL,2,0.15,4.1,3.7,4.5,11049
Gaussian_mle,TBIL,3,0.25,5.5,5.1,5.9,11058
Gaussian_mle,TBIL,4,0.34,4.7,4.3,5.1,11035
Gaussian_mle,TBIL,6,0.54,5.5,5.1,6.0,11041
Gaussian_mle,CRE,9,1.44,9.2,8.8,9.6,18971
Gaussian_mle,CRE,8,1.1,7.9,7.5,8.3,18969
Gaussian_mle,CRE,7,0.86,5.9,5.6,6.3,18971
Gaussian_mle,ALT,2,0.21,6.4,5.9,6.9,9897
Gaussian_mle,ALT,3,0.34,6.8,6.4,7.4,9912
Gaussian_mle,ALT,4,0.46,7.7,7.2,8.2,9881
Gaussian_mle,ALT,5,0.59,6.5,6.0,7.0,9898
Gaussian_mle,ALT,6,0.74,7.5,7.0,8.0,9897
Gaussian_mle,ALT,7,0.92,7.9,7.4,8.5,9896
Gaussian_mle,ALT,8,1.15,7.7,7.2,8.3,9897
Gaussian_mle,ALT,9,1.56,8.5,7.9,9.0,9902
Gaussian_mle,ALT,10,2.74,9.1,8.6,9.7,9891
Gaussian_mle,AST,1,0.05,6.1,5.6,6.6,9898
Gaussian_mle,AST,2,0.13,5.3,4.9,5.8,9895
Gaussian_mle,AST,3,0.22,5.4,4.9,5.8,9898
Gaussian_mle,AST,4,0.31,5.2,4.7,5.6,9894
Gaussian_mle,AST,5,0.4,5.4,5.0,5.9,9897
Gaussian_mle,AST,6,0.49,6.0,5.5,6.5,9895
Gaussian_mle,AST,7,0.61,6.0,5.6,6.5,9897
Gaussian_mle,AST,8,0.76,6.7,6.2,7.2,9895
Gaussian_mle,AST,9,1.03,9.4,8.8,10.0,9896
Gaussian_mle,AST,10,1.72,12.7,12.1,13.4,9896
Gaussian_mle,ALT,1,0.07,6.6,6.2,7.1,9898
Gaussian_mle,BUN,1,0.07,3.7,3.4,4.1,12380
Gaussian_mle,ALP,10,2.26,9.9,9.4,10.5,10645
Gaussian_mle,ALP,8,1.04,9.2,8.7,9.8,10648
Gaussian_mle,A1C,9,4.75,7.1,3.3,14.6,85
Gaussian_mle,A1C,10,7.58,0.0,-0.0,20.4,15
Gaussian_mle,ALB,1,0.08,1.7,1.5,2.0,12741
Gaussian_mle,ALB,2,0.24,1.7,1.5,2.0,12738
Gaussian_mle,ALB,3,0.39,1.8,1.6,2.0,12741
Gaussian_mle,ALB,4,0.57,2.2,1.9,2.4,12738
Gaussian_mle,ALB,5,0.8,2.3,2.1,2.6,12740
Gaussian_mle,ALB,6,1.11,4.5,4.1,4.8,12741
Gaussian_mle,ALB,7,1.44,7.9,7.4,8.4,12738
Gaussian_mle,ALB,8,1.8,15.1,14.5,15.7,13966
Gaussian_mle,ALB,9,2.26,20.9,20.2,21.7,11512
Gaussian_mle,ALB,10,3.82,21.3,20.6,22.0,12740
Gaussian_mle,ALP,1,0.05,5.3,4.9,5.8,10645
Gaussian_mle,ALP,2,0.15,5.3,4.9,5.7,10646
Gaussian_mle,ALP,3,0.25,5.3,4.9,5.8,10644
Gaussian_mle,ALP,4,0.35,5.5,5.0,5.9,10645
Gaussian_mle,ALP,5,0.47,5.2,4.8,5.6,10646
Gaussian_mle,ALP,6,0.61,6.1,5.6,6.6,10643
Gaussian_mle,ALP,7,0.78,6.8,6.3,7.3,10647
Gaussian_mle,ALP,9,1.42,10.8,10.2,11.4,10640
Gaussian_mle,WBC,8,1.15,10.3,9.8,10.8,15172
Gaussian_mle,BUN,2,0.22,4.3,4.0,4.7,12377
Gaussian_mle,BUN,4,0.51,4.8,4.4,5.2,12373
Gaussian_mle,CL,8,1.48,13.7,13.1,14.2,14710
Gaussian_mle,CL,9,1.87,14.3,13.7,14.8,14715
Gaussian_mle,CL,10,2.68,20.2,19.6,20.9,14701
Gaussian_mle,CO2,1,0.09,13.9,13.1,14.7,7253
Gaussian_mle,CO2,2,0.27,15.1,14.3,15.9,7258
Gaussian_mle,CO2,3,0.45,15.6,14.8,16.5,7246
Gaussian_mle,CO2,4,0.66,15.3,14.5,16.2,7252
Gaussian_mle,CO2,5,0.87,16.7,15.8,17.5,7252
Gaussian_mle,CO2,6,1.14,16.5,15.6,17.3,7253
Gaussian_mle,CO2,7,1.44,19.4,18.5,20.3,7251
Gaussian_mle,CO2,8,1.86,20.3,19.4,21.3,7252
Gaussian_mle,CO2,9,2.41,27.2,26.2,28.3,7252
Gaussian_mle,CO2,10,3.48,35.8,34.7,36.9,7252
Gaussian_mle,CRE,1,0.05,3.2,3.0,3.5,18972
Gaussian_mle,CRE,2,0.16,2.9,2.6,3.1,18969
Gaussian_mle,CRE,3,0.27,3.4,3.1,3.6,18970
Gaussian_mle,CRE,4,0.39,3.3,3.1,3.6,18970
Gaussian_mle,CRE,5,0.52,4.2,3.9,4.5,18973
Gaussian_mle,CRE,6,0.66,4.7,4.4,5.0,18968
Gaussian_mle,CL,7,1.17,10.3,9.8,10.8,14711
Gaussian_mle,BUN,3,0.36,4.4,4.1,4.8,12382
Gaussian_mle,CL,6,0.89,6.3,5.9,6.7,14709
Gaussian_mle,CL,4,0.48,7.1,6.7,7.5,14724
Gaussian_mle,BUN,5,0.66,4.9,4.5,5.3,12377
Gaussian_mle,BUN,6,0.83,5.5,5.1,6.0,12376
Gaussian_mle,BUN,7,1.03,6.8,6.4,7.3,12380
Gaussian_mle,BUN,8,1.33,8.0,7.5,8.4,12375
Gaussian_mle,BUN,9,2.06,14.3,13.7,14.9,12379
Gaussian_mle,BUN,10,3.67,24.4,23.7,25.2,12376
Gaussian_mle,CA,1,0.08,7.3,6.8,7.7,13228
Gaussian_mle,CA,2,0.24,7.1,6.6,7.5,13226
Gaussian_mle,CA,3,0.38,8.0,7.6,8.5,13225
Gaussian_mle,CA,4,0.56,7.5,7.1,8.0,13230
Gaussian_mle,CA,5,0.75,8.6,8.1,9.1,13222
Gaussian_mle,CA,6,0.97,9.7,9.2,10.2,13276
Gaussian_mle,CA,7,1.23,10.3,9.8,10.8,13395
Gaussian_mle,CA,8,1.56,12.2,11.7,12.8,13011
Gaussian_mle,CA,9,2.01,14.2,13.6,14.8,13222
Gaussian_mle,CA,10,3.24,15.3,14.7,15.9,13227
Gaussian_mle,CL,1,0.07,6.4,6.0,6.8,14711
Gaussian_mle,CL,2,0.21,6.8,6.4,7.2,14708
Gaussian_mle,CL,3,0.34,8.1,7.6,8.5,14709
Gaussian_mle,CL,5,0.65,7.7,7.3,8.1,14695
Gaussian_mle,WBC,9,1.51,15.2,14.6,15.7,15376
Gaussian_trunc,ALB,6,1.45,8.4,7.9,8.9,13015
Gaussian_trunc,A1C,1,0.57,2.6,0.7,9.1,76
Gaussian_trunc,ALB,5,1.03,5.8,5.4,6.2,12739
Gaussian_trunc,A1C,2,1.25,6.2,2.7,13.8,80
Gaussian_trunc,A1C,4,2.0,8.3,3.6,18.1,60
Gaussian_trunc,CO2,2,0.25,18.1,17.2,19.0,7252
Gaussian_trunc,CO2,1,0.08,17.8,16.9,18.7,7253
Gaussian_trunc,CL,10,2.73,10.4,9.9,10.9,14710
Gaussian_trunc,CL,9,1.75,10.4,9.9,10.9,14708
Gaussian_trunc,CL,8,1.37,11.5,11.0,12.0,14710
Gaussian_trunc,CL,7,1.09,10.9,10.4,11.4,14709
Gaussian_trunc,CL,6,0.85,10.3,9.8,10.8,14709
Gaussian_trunc,CL,5,0.66,9.8,9.3,10.3,14710
Gaussian_trunc,CL,4,0.5,9.6,9.1,10.0,14709
Gaussian_trunc,CL,3,0.35,9.3,8.9,9.8,14706
Gaussian_trunc,CL,2,0.2,9.3,8.9,9.8,14710
Gaussian_trunc,CL,1,0.06,9.4,8.9,9.8,14712
Gaussian_trunc,CA,10,4.59,8.5,8.1,9.0,13227
Gaussian_trunc,CA,9,2.55,10.5,10.0,11.0,13226
Gaussian_trunc,CA,8,1.95,12.5,12.0,13.1,13226
Gaussian_trunc,CA,7,1.59,12.5,12.0,13.1,13226
Gaussian_trunc,CA,6,1.3,13.1,12.6,13.7,13226
Gaussian_trunc,CA,5,1.02,10.7,10.2,11.2,13226
Gaussian_trunc,CA,4,0.75,9.1,8.6,9.6,13226
Gaussian_trunc,CO2,3,0.41,18.1,17.2,19.0,7252
Gaussian_trunc,CA,3,0.52,7.6,7.2,8.1,13226
Gaussian_trunc,CO2,4,0.57,20.1,19.2,21.1,7252
Gaussian_trunc,CO2,6,0.95,16.5,15.7,17.4,7252
Gaussian_trunc,GLU,6,3.66,8.3,8.0,8.6,29600
Gaussian_trunc,GLU,5,2.69,8.3,8.0,8.6,30355
Gaussian_trunc,GLU,4,1.9,7.5,7.2,7.8,29983
Gaussian_trunc,ALB,4,0.73,4.8,4.4,5.2,12741
Gaussian_trunc,GLU,2,0.63,7.7,7.4,8.0,29975
Gaussian_trunc,GLU,1,0.22,8.6,8.3,9.0,29982
Gaussian_trunc,CRE,10,5.02,2.0,1.9,2.3,18970
Gaussian_trunc,CRE,8,1.55,8.5,8.1,8.9,18971
Gaussian_trunc,CRE,7,1.11,8.4,8.0,8.8,18896
Gaussian_trunc,CRE,6,0.83,6.2,5.9,6.6,19044
Gaussian_trunc,CRE,5,0.61,5.6,5.3,6.0,18949
Gaussian_trunc,CRE,4,0.45,6.3,6.0,6.7,18992
Gaussian_trunc,CRE,3,0.31,4.9,4.6,5.2,18966
Gaussian_trunc,CRE,2,0.19,4.4,4.1,4.7,18971
Gaussian_trunc,CRE,1,0.06,3.7,3.5,4.0,18974
Gaussian_trunc,CO2,10,3.56,30.4,29.3,31.5,7205
Gaussian_trunc,CO2,9,2.01,19.2,18.3,20.1,7299
Gaussian_trunc,CO2,8,1.5,17.0,16.2,17.9,7081
Gaussian_trunc,CO2,7,1.19,17.8,17.0,18.7,7423
Gaussian_trunc,CO2,5,0.76,20.8,19.9,21.8,7252
Gaussian_trunc,CA,2,0.31,7.7,7.3,8.2,13225
Gaussian_trunc,CA,1,0.1,7.7,7.3,8.2,13228
Gaussian_trunc,BUN,10,3.96,15.5,14.9,16.1,12378
Gaussian_trunc,ALT,5,0.67,6.9,6.4,7.4,9892
Gaussian_trunc,ALT,4,0.49,7.0,6.5,7.5,9903
Gaussian_trunc,ALT,3,0.34,6.4,6.0,6.9,9897
Gaussian_trunc,ALT,2,0.2,6.4,5.9,6.9,9897
Gaussian_trunc,ALT,1,0.06,6.8,6.3,7.3,9897
Gaussian_trunc,ALP,10,2.59,8.4,7.9,9.0,10645
Gaussian_trunc,ALP,9,1.6,9.3,8.7,9.8,10645
Gaussian_trunc,ALP,8,1.17,7.1,6.7,7.7,10645
Gaussian_trunc,ALP,7,0.9,9.2,8.7,9.8,10642
Gaussian_trunc,ALP,6,0.71,7.0,6.5,7.5,10647
Gaussian_trunc,ALP,5,0.54,6.3,5.8,6.8,10645
Gaussian_trunc,ALP,4,0.41,5.6,5.2,6.1,10645
Gaussian_trunc,ALP,3,0.28,5.1,4.7,5.6,10645
Gaussian_trunc,ALP,2,0.16,5.3,4.9,5.8,10645
Gaussian_trunc,ALP,1,0.05,5.8,5.4,6.3,10645
Gaussian_trunc,ALB,10,4.74,8.0,7.5,8.5,12737
Gaussian_trunc,ALB,9,3.19,13.4,12.8,14.0,12740
Gaussian_trunc,ALB,8,2.22,13.0,12.4,13.5,12740
Gaussian_trunc,ALB,7,1.81,14.1,13.5,14.7,12464
Gaussian_trunc,ALT,6,0.88,7.5,7.0,8.0,9895
Gaussian_trunc,ALT,7,1.14,7.6,7.1,8.1,10254
Gaussian_trunc,ALT,8,1.43,8.8,8.2,9.4,9541
Gaussian_trunc,ALT,9,1.84,9.7,9.1,10.3,9898
Gaussian_trunc,BUN,9,2.1,10.2,9.6,10.7,12377
Gaussian_trunc,BUN,8,1.58,8.5,8.0,9.0,12378
Gaussian_trunc,BUN,7,1.24,6.6,6.2,7.1,12376
Gaussian_trunc,BUN,6,1.0,7.6,7.1,8.1,12378
Gaussian_trunc,BUN,5,0.78,8.3,7.8,8.8,12377
Gaussian_trunc,BUN,4,0.58,6.6,6.2,7.1,12375
Gaussian_trunc,BUN,3,0.41,7.1,6.6,7.5,12381
Gaussian_trunc,BUN,2,0.25,6.0,5.6,6.5,12318
Gaussian_trunc,BUN,1,0.08,4.8,4.4,5.2,12437
Gaussian_trunc,GLU,7,4.72,7.9,7.6,8.2,32971
Gaussian_trunc,AST,10,2.43,8.6,8.1,9.2,9896
Gaussian_trunc,AST,8,1.11,8.6,8.1,9.2,9897
Gaussian_trunc,AST,7,0.85,6.9,6.4,7.4,9896
Gaussian_trunc,AST,6,0.65,5.5,5.0,5.9,9894
Gaussian_trunc,AST,5,0.5,5.5,5.1,6.0,9897
Gaussian_trunc,AST,4,0.37,6.1,5.7,6.6,9897
Gaussian_trunc,AST,3,0.26,5.5,5.1,6.0,9896
Gaussian_trunc,AST,2,0.15,5.5,5.1,6.0,9896
Gaussian_trunc,AST,1,0.05,6.1,5.6,6.6,9897
Gaussian_trunc,ALT,10,3.13,7.9,7.4,8.4,9895
Gaussian_trunc,AST,9,1.53,9.9,9.3,10.5,9895
Gaussian_trunc,A1C,3,1.63,4.5,1.8,11.0,89
Gaussian_trunc,GLU,8,6.15,10.2,9.8,10.5,27573
Gaussian_trunc,GLU,10,12.38,11.7,11.4,12.1,29974
Gaussian_trunc,TP,6,1.12,9.0,8.5,9.5,11855
Gaussian_trunc,TP,5,0.87,7.9,7.5,8.4,11856
Gaussian_trunc,TP,4,0.64,6.9,6.4,7.4,11855
Gaussian_trunc,TP,3,0.45,5.4,5.0,5.8,11838
Gaussian_trunc,TP,2,0.27,7.1,6.7,7.6,11872
Gaussian_trunc,TP,1,0.09,5.8,5.4,6.3,11856
Gaussian_trunc,TBIL,10,4.65,6.1,5.7,6.6,11047
Gaussian_trunc,TBIL,9,2.47,8.8,8.3,9.3,11048
Gaussian_trunc,TBIL,8,1.75,9.4,8.8,9.9,11047
Gaussian_trunc,TBIL,7,1.29,6.5,6.0,7.0,11040
Gaussian_trunc,TBIL,6,0.96,7.6,7.1,8.1,11054
Gaussian_trunc,TBIL,5,0.71,6.1,5.7,6.6,11046
Gaussian_trunc,TBIL,4,0.52,5.7,5.3,6.1,11050
Gaussian_trunc,TBIL,3,0.36,5.5,5.1,5.9,11047
Gaussian_trunc,TBIL,2,0.22,5.3,4.9,5.7,11046
Gaussian_trunc,TBIL,1,0.07,5.1,4.7,5.5,11049
Gaussian_trunc,PLT,10,3.01,9.5,9.1,10.0,14810
Gaussian_trunc,PLT,9,1.85,14.4,13.9,15.0,14809
Gaussian_trunc,PLT,8,1.5,13.6,13.1,14.2,14810
Gaussian_trunc,TP,7,1.4,9.6,9.1,10.1,11857
Gaussian_trunc,PLT,7,1.21,9.8,9.3,10.2,14810
Gaussian_trunc,TP,8,1.73,8.1,7.6,8.6,11853
Gaussian_trunc,TP,10,4.37,10.1,9.6,10.7,11856
Gaussian_trunc,A1C,5,2.25,0.0,0.0,5.1,71
Gaussian_trunc,A1C,6,2.68,6.3,3.2,11.9,127
Gaussian_trunc,A1C,7,3.25,4.9,1.9,12.0,81
Gaussian_trunc,A1C,8,3.75,3.0,0.8,10.2,67
Gaussian_trunc,A1C,9,4.75,8.3,4.1,16.2,84
Gaussian_trunc,A1C,10,10.71,0.0,0.0,18.4,17
Gaussian_trunc,ALB,1,0.1,4.9,4.6,5.3,12755
Gaussian_trunc,ALB,2,0.3,3.3,3.0,3.6,13115
Gaussian_trunc,ALB,3,0.5,3.4,3.1,3.7,12349
Gaussian_trunc,WBC,10,2.68,13.5,13.0,14.1,15070
Gaussian_trunc,WBC,9,1.56,11.9,11.4,12.4,15273
Gaussian_trunc,WBC,8,1.2,8.1,7.7,8.5,15171
Gaussian_trunc,WBC,7,0.95,8.9,8.4,9.3,15139
Gaussian_trunc,WBC,6,0.75,7.6,7.2,8.0,15203
Gaussian_trunc,WBC,5,0.58,6.7,6.3,7.1,15171
Gaussian_trunc,WBC,4,0.43,7.4,7.0,7.8,15168
Gaussian_trunc,WBC,3,0.3,6.6,6.2,7.0,15175
Gaussian_trunc,WBC,2,0.18,6.1,5.7,6.5,15171
Gaussian_trunc,WBC,1,0.06,6.0,5.6,6.4,15172
Gaussian_trunc,TP,9,2.27,12.4,11.9,13.0,11855
Gaussian_trunc,PLT,6,0.93,7.6,7.2,8.0,14810
Gaussian_trunc,PLT,5,0.71,7.1,6.7,7.6,14810
Gaussian_trunc,PLT,4,0.52,5.4,5.1,5.8,14809
Gaussian_trunc,HGB,9,3.93,21.2,20.5,21.9,14742
Gaussian_trunc,HGB,8,3.25,13.7,13.2,14.2,16358
Gaussian_trunc,HGB,7,2.8,9.5,9.1,9.9,19272
Gaussian_trunc,HGB,6,2.4,7.2,6.8,7.7,15498
Gaussian_trunc,HGB,5,2.05,5.3,5.0,5.7,17205
Gaussian_trunc,HGB,4,1.65,5.7,5.3,6.0,16351
Gaussian_trunc,HGB,3,1.21,4.8,4.4,5.1,16354
Gaussian_trunc,HGB,2,0.75,4.3,4.0,4.6,16352
Gaussian_trunc,HGB,1,0.26,4.5,4.2,4.8,16353
Gaussian_trunc,HCT,10,5.52,19.1,18.6,19.7,17306
Gaussian_trunc,HCT,9,4.25,13.0,12.5,13.4,22774
Gaussian_trunc,HCT,8,3.53,9.4,9.0,9.8,21341
Gaussian_trunc,HCT,7,2.93,6.2,5.9,6.5,21337
Gaussian_trunc,HCT,6,2.4,5.9,5.6,6.3,18429
Gaussian_trunc,HCT,5,2.0,4.9,4.6,5.2,23132
Gaussian_trunc,HCT,4,1.64,6.0,5.7,6.3,20651
Gaussian_trunc,HCT,3,1.28,8.3,7.9,8.6,20786
Gaussian_trunc,HCT,2,0.85,11.3,10.9,11.7,20721
Gaussian_trunc,HCT,1,0.33,10.6,10.2,11.0,20721
Gaussian_trunc,HGB,10,6.3,16.1,15.6,16.7,15036
Gaussian_trunc,K,1,0.07,7.8,7.5,8.2,21266
Gaussian_trunc,K,2,0.19,9.5,9.1,9.9,21258
Gaussian_trunc,K,3,0.33,9.5,9.1,9.9,21263
Gaussian_trunc,PLT,3,0.35,5.6,5.3,6.0,14810
Gaussian_trunc,PLT,2,0.2,5.7,5.3,6.1,14810
Gaussian_trunc,PLT,1,0.06,6.4,6.1,6.9,14810
Gaussian_trunc,NA,10,3.74,11.3,10.9,11.8,19758
Gaussian_trunc,NA,9,2.23,9.0,8.6,9.4,19761
Gaussian_trunc,NA,8,1.88,10.8,10.4,11.2,19757
Gaussian_trunc,NA,7,1.59,11.5,11.0,11.9,19638
Gaussian_trunc,NA,6,1.3,13.2,12.8,13.7,19884
Gaussian_trunc,NA,5,1.02,13.4,12.9,13.9,19759
Gaussian_trunc,GLU,9,8.2,10.8,10.4,11.1,29391
Gaussian_trunc,NA,4,0.75,9.7,9.3,10.1,19759
Gaussian_trunc,NA,2,0.3,4.5,4.2,4.7,19761
Gaussian_trunc,NA,1,0.1,4.2,3.9,4.5,19760
Gaussian_trunc,K,10,4.51,10.7,10.2,11.1,21259
Gaussian_trunc,K,9,1.65,8.6,8.2,8.9,21261
Gaussian_trunc,K,8,1.26,12.7,12.2,13.1,21260
Gaussian_trunc,K,7,1.0,11.8,11.4,12.3,21262
Gaussian_trunc,K,6,0.8,9.5,9.2,9.9,21262
Gaussian_trunc,K,5,0.63,10.4,10.0,10.8,21261
Gaussian_trunc,K,4,0.47,9.7,9.3,10.1,21256
Gaussian_trunc,NA,3,0.51,4.6,4.3,4.9,19759
Gaussian_trunc,GLU,3,1.18,7.6,7.3,7.9,29978
Gaussian_trunc,CRE,9,2.38,8.0,7.6,8.4,18970
NORMA_334f7e21,A1C,7,1.68,11.8,6.4,21.0,76
NORMA_334f7e21,HGB,8,2.16,13.8,13.3,14.3,17320
NORMA_334f7e21,HGB,9,2.45,13.4,12.9,13.9,17324
NORMA_334f7e21,HGB,10,3.11,12.3,11.9,12.8,17318
NORMA_334f7e21,K,1,0.05,6.6,6.3,6.9,21319
NORMA_334f7e21,K,2,0.15,7.1,6.8,7.5,21318
NORMA_334f7e21,K,3,0.26,6.2,5.8,6.5,21319
NORMA_334f7e21,K,4,0.37,8.0,7.7,8.4,21319
NORMA_334f7e21,K,5,0.49,7.9,7.6,8.3,21318
NORMA_334f7e21,K,6,0.63,8.7,8.3,9.1,21318
NORMA_334f7e21,HGB,7,1.94,12.9,12.4,13.4,17320
NORMA_334f7e21,K,7,0.8,9.9,9.5,10.3,21318
NORMA_334f7e21,K,9,1.25,14.3,13.8,14.8,21318
NORMA_334f7e21,K,10,1.71,20.0,19.4,20.5,21319
NORMA_334f7e21,NA,1,0.05,4.6,4.3,4.9,19962
NORMA_334f7e21,NA,2,0.16,5.2,4.9,5.5,19957
NORMA_334f7e21,NA,3,0.26,5.5,5.2,5.8,19959
NORMA_334f7e21,NA,4,0.38,7.3,7.0,7.7,19960
NORMA_334f7e21,NA,5,0.52,6.8,6.4,7.1,19958
NORMA_334f7e21,NA,6,0.67,8.1,7.7,8.5,19961
NORMA_334f7e21,NA,7,0.83,8.8,8.5,9.2,19957
NORMA_334f7e21,K,8,1.0,11.3,10.9,11.8,21319
NORMA_334f7e21,NA,8,1.05,11.0,10.6,11.5,19960
NORMA_334f7e21,HGB,6,1.75,10.6,10.2,11.1,17322
NORMA_334f7e21,HGB,4,1.34,7.2,6.8,7.6,17322
NORMA_334f7e21,GLU,4,1.47,6.6,6.4,6.9,31126
NORMA_334f7e21,GLU,5,1.84,6.8,6.5,7.1,31125
NORMA_334f7e21,GLU,6,2.26,7.7,7.4,8.0,31129
NORMA_334f7e21,GLU,7,2.75,8.3,8.0,8.6,31124
NORMA_334f7e21,GLU,8,3.37,9.1,8.7,9.4,31124
NORMA_334f7e21,GLU,9,4.25,11.1,10.7,11.4,31205
NORMA_334f7e21,GLU,10,6.06,14.3,13.9,14.7,31046
NORMA_334f7e21,HCT,1,0.28,2.9,2.7,3.2,22191
NORMA_334f7e21,HCT,2,0.76,4.0,3.7,4.3,22193
NORMA_334f7e21,HGB,5,1.56,8.7,8.3,9.1,17319
NORMA_334f7e21,HCT,3,1.1,5.8,5.5,6.1,22188
NORMA_334f7e21,HCT,5,1.53,9.2,8.8,9.6,22190
NORMA_334f7e21,HCT,6,1.71,10.1,9.8,10.5,22190
NORMA_334f7e21,HCT,7,1.9,11.8,11.4,12.2,22190
NORMA_334f7e21,HCT,8,2.11,12.7,12.3,13.2,22192
NORMA_334f7e21,HCT,9,2.4,13.6,13.2,14.1,22189
NORMA_334f7e21,HCT,10,3.02,13.8,13.3,14.2,22189
NORMA_334f7e21,HGB,1,0.25,2.2,2.0,2.4,17321
NORMA_334f7e21,HGB,2,0.72,3.5,3.3,3.8,17321
NORMA_334f7e21,HGB,3,1.08,5.3,4.9,5.6,17321
NORMA_334f7e21,HCT,4,1.34,7.3,6.9,7.6,22189
NORMA_334f7e21,GLU,3,1.1,6.5,6.3,6.8,31124
NORMA_334f7e21,NA,9,1.42,14.4,13.9,14.9,19958
NORMA_334f7e21,PLT,1,0.06,2.9,2.7,3.2,14980
NORMA_334f7e21,TP,6,0.79,5.4,5.0,5.8,11956
NORMA_334f7e21,TP,7,1.02,6.3,5.9,6.7,11956
NORMA_334f7e21,TP,8,1.3,9.6,9.1,10.1,11957
NORMA_334f7e21,TP,9,1.67,15.0,14.3,15.6,11956
NORMA_334f7e21,TP,10,2.33,27.2,26.5,28.1,11957
NORMA_334f7e21,WBC,1,0.07,4.5,4.2,4.8,15264
NORMA_334f7e21,WBC,2,0.2,4.3,4.0,4.7,15263
NORMA_334f7e21,WBC,3,0.34,4.7,4.4,5.1,15264
NORMA_334f7e21,WBC,4,0.48,4.6,4.2,4.9,15262
NORMA_334f7e21,TP,5,0.61,4.8,4.4,5.2,11957
NORMA_334f7e21,WBC,5,0.65,5.2,4.9,5.6,15264
NORMA_334f7e21,WBC,7,1.06,6.6,6.2,7.0,15263
NORMA_334f7e21,WBC,8,1.34,9.5,9.0,10.0,15263
NORMA_334f7e21,WBC,9,1.69,14.6,14.1,15.2,15264
NORMA_334f7e21,WBC,10,2.68,22.9,22.2,23.6,15263
NORMA_334f7e21,A1C,6,1.45,4.0,1.4,11.1,75
NORMA_334f7e21,A1C,4,1.05,2.6,0.7,9.1,76
NORMA_334f7e21,A1C,1,0.16,7.8,3.6,16.0,77
NORMA_334f7e21,A1C,2,0.53,3.9,1.4,11.0,76
NORMA_334f7e21,A1C,3,0.83,0.0,0.0,4.8,76
NORMA_334f7e21,WBC,6,0.84,5.4,5.1,5.8,15262
NORMA_334f7e21,NA,10,2.2,19.8,19.2,20.3,19959
NORMA_334f7e21,TP,4,0.45,4.2,3.9,4.6,11956
NORMA_334f7e21,TP,2,0.18,3.4,3.1,3.8,11956
NORMA_334f7e21,PLT,2,0.2,2.7,2.5,3.0,14979
NORMA_334f7e21,PLT,3,0.35,3.4,3.1,3.7,14979
NORMA_334f7e21,PLT,4,0.51,3.2,2.9,3.5,14980
NORMA_334f7e21,PLT,5,0.7,3.5,3.2,3.8,14979
NORMA_334f7e21,PLT,6,0.92,6.2,5.9,6.6,14980
NORMA_334f7e21,PLT,7,1.19,7.7,7.2,8.1,14981
NORMA_334f7e21,PLT,8,1.52,13.3,12.8,13.8,14976
NORMA_334f7e21,PLT,9,2.0,20.5,19.8,21.1,14980
NORMA_334f7e21,PLT,10,2.97,22.2,21.5,22.9,14979
NORMA_334f7e21,TP,3,0.31,3.1,2.8,3.4,11957
NORMA_334f7e21,TBIL,1,0.05,3.9,3.6,4.3,11168
NORMA_334f7e21,TBIL,3,0.25,3.4,3.1,3.8,11167
NORMA_334f7e21,TBIL,4,0.35,5.1,4.7,5.5,11170
NORMA_334f7e21,TBIL,5,0.46,3.9,3.5,4.3,11165
NORMA_334f7e21,TBIL,6,0.58,4.2,3.8,4.6,11176
NORMA_334f7e21,TBIL,7,0.74,5.5,5.1,6.0,11158
NORMA_334f7e21,TBIL,8,0.95,7.0,6.5,7.5,11168
NORMA_334f7e21,TBIL,9,1.32,8.0,7.5,8.6,11166
NORMA_334f7e21,TBIL,10,2.43,19.6,18.9,20.4,11168
NORMA_334f7e21,TP,1,0.06,3.5,3.2,3.8,11957
NORMA_334f7e21,TBIL,2,0.15,4.9,4.5,5.3,11167
NORMA_334f7e21,GLU,2,0.66,7.4,7.1,7.7,31126
NORMA_334f7e21,A1C,5,1.27,3.9,1.3,10.8,77
NORMA_334f7e21,CRE,10,1.97,17.5,17.0,18.1,19291
NORMA_334f7e21,ALT,3,0.39,6.3,5.8,6.8,9976
NORMA_334f7e21,ALT,4,0.55,6.0,5.5,6.5,9976
NORMA_334f7e21,ALT,5,0.71,5.8,5.4,6.3,9976
NORMA_334f7e21,ALT,6,0.9,5.8,5.3,6.2,9976
NORMA_334f7e21,ALT,7,1.1,5.9,5.5,6.4,9976
NORMA_334f7e21,ALT,8,1.32,8.6,8.1,9.2,9976
NORMA_334f7e21,ALT,9,1.69,11.4,10.8,12.1,9976
NORMA_334f7e21,ALT,10,2.88,14.0,13.4,14.7,9976
NORMA_334f7e21,AST,1,0.05,5.0,4.6,5.5,9918
NORMA_334f7e21,AST,2,0.15,5.5,5.0,5.9,9922
NORMA_334f7e21,AST,3,0.24,5.2,4.8,5.7,9914
NORMA_334f7e21,AST,4,0.34,4.6,4.2,5.0,9918
