dataset,target_state,analyte,method,n,mae,mape,rmse,r2,bias,n_analytes,n_targets
inspire,all_states,NA,Last,33857.0,2.0397554420060846,1.482247273053221,2.754166452836073,0.2273483716593718,-0.1125321203886936,,
inspire,all_states,NA,ARIMA,33857.0,2.4206866165419534,1.7591100075828456,3.610042277045976,-0.3274798328177295,-0.102051410072835,,
inspire,all_states,NA,PopRI,33857.0,3.31720176034498,2.445060600554165,4.167202218193621,-0.7688561149414612,2.747393448917506,,
inspire,all_states,NA,PerRI,33857.0,2.2709897826647003,1.6529497598944825,2.9896343940875343,0.0895847611951414,0.0008671657484714,,
inspire,all_states,NA,Gaussian_mle,33857.0,2.346669447313806,1.722605813588451,3.0921116877080883,0.026101491420547,1.0519418667194351,,
inspire,all_states,NA,Gaussian_trunc,33857.0,12.354203497472092,8.981931354307001,17.444699954795276,-29.997763769608166,-8.378460745829436,,
inspire,all_states,NA,Gaussian_eb,33857.0,2.483742815196707,1.8275115650844151,3.269304230790512,-0.0887145550867434,1.4907790254290103,,
inspire,all_states,NA,Cohen_m2,33857.0,2.462405607148753,1.804715391233413,3.1443047767889456,-0.0070536944643442,1.0394278136267807,,
inspire,all_states,NA,Cohen_m3,33857.0,2.7461525371472755,2.0210552879299017,3.571322980504552,-0.2991569255274164,1.750499698864145,,
inspire,all_states,NA,Cohen_m4,33857.0,2.428617800162668,1.781467734284212,3.141699461311226,-0.0053855319988309,1.0616339045167795,,
inspire,normal,PLT,NORMA_normal,24713.0,31.13418523161519,11.943290995448162,43.07965862898652,0.6528037832933611,-7.474972765472626,,
inspire,normal,PLT,NORMA_marginal,24713.0,32.87903992777934,12.779445147255784,45.206998308546105,0.6176669684105381,-11.24717135465623,,
inspire,normal,PLT,NORMA_marginal_freq,24713.0,31.91045386184989,12.054151162524626,44.18394568845414,0.6347758638951835,-12.725403477103551,,
inspire,normal,PLT,NORMA_oracle,24713.0,31.13418523161519,11.943290995448162,43.07965862898652,0.6528037832933611,-7.474972765472626,,
inspire,normal,PLT,Mean,24713.0,54.41665296017368,20.26804841479028,72.09789384548294,0.0275312955632394,-30.995234640468976,,
inspire,normal,PLT,Last,24713.0,38.61837899081455,15.090981566422402,54.241732834307285,0.4495757133050946,-15.831343827135516,,
inspire,normal,PLT,ARIMA,24713.0,49.367392005421415,19.31916255465981,74.60816971968246,-0.0413656540520164,-12.984596440027277,,
