subset,outcome,analyte,method,n,n_events,auc,auc_lo,auc_hi,auc_base,auc_adj,auc_gain,prevalence,ap,ap_lift,delta_vs_norma,p_vs_norma
pop_normal,unplanned_icu,ALT,PerRI,19553,7204,0.499,0.4908,0.5073,0.547,0.5477,0.0007,0.3684,0.3668,0.995,-0.0497,0.0
pop_normal,unplanned_icu,ALT,PopRI,19579,7214,0.5081,0.4998,0.5164,0.5571,0.5556,-0.0014,0.3685,0.3745,1.016,-0.0405,0.0
pop_normal,unplanned_icu,AST,Cohen_m2,21659,7648,0.5705,0.5626,0.5783,0.5568,0.5822,0.0253,0.3531,0.3936,1.115,0.0299,0.0
pop_normal,unplanned_icu,AST,Cohen_m3,21659,7648,0.5648,0.5568,0.5727,0.5568,0.5772,0.0204,0.3531,0.4033,1.142,0.0242,0.0
pop_normal,unplanned_icu,AST,Cohen_m4,21659,7648,0.5812,0.5734,0.5891,0.5568,0.5932,0.0364,0.3531,0.4119,1.167,0.0407,0.0
pop_normal,unplanned_icu,AST,Gaussian_eb,21659,7648,0.538,0.5302,0.5459,0.5568,0.5614,0.0046,0.3531,0.3667,1.039,-0.0025,0.454866
pop_normal,unplanned_icu,AST,Gaussian_mle,21584,7627,0.5055,0.4976,0.5134,0.5657,0.5674,0.0017,0.3534,0.344,0.974,-0.0348,0.0
pop_normal,unplanned_icu,AST,Gaussian_trunc,21584,7627,0.5079,0.4999,0.5159,0.5657,0.5657,-0.0,0.3534,0.3525,0.997,-0.0324,0.0
pop_normal,unplanned_icu,AST,NORMA_334f7e21,21659,7648,0.532,0.524,0.54,0.5568,0.5599,0.0031,0.3531,0.3708,1.05,-0.0086,0.0
pop_normal,unplanned_icu,AST,NORMA_q_age,21659,7648,0.5286,0.5206,0.5365,0.5568,0.5584,0.0016,0.3531,0.3664,1.038,-0.012,0.0
pop_normal,unplanned_icu,AST,NORMA_q_age_set,21659,7648,0.5406,0.5326,0.5485,0.5568,0.5621,0.0053,0.3531,0.3755,1.063,,
pop_normal,unplanned_icu,AST,NORMA_q_age_set_co,21659,7648,0.5434,0.5354,0.5513,0.5568,0.5655,0.0087,0.3531,0.38,1.076,0.0028,0.090522
pop_normal,unplanned_icu,AST,PerRI,21631,7642,0.4733,0.4653,0.4812,0.5545,0.5672,0.0127,0.3533,0.3353,0.949,-0.0676,0.0
pop_normal,unplanned_icu,AST,PopRI,21659,7648,0.5459,0.538,0.5539,0.5568,0.5716,0.0147,0.3531,0.3851,1.091,0.0054,0.222061
pop_normal,unplanned_icu,BUN,Cohen_m2,22491,7551,0.5564,0.5485,0.5643,0.5447,0.5756,0.0308,0.3357,0.3776,1.125,-0.0048,0.264385
pop_normal,unplanned_icu,BUN,Cohen_m3,22491,7551,0.5526,0.5447,0.5605,0.5447,0.572,0.0273,0.3357,0.3701,1.102,-0.0086,0.042341
pop_normal,unplanned_icu,BUN,Cohen_m4,22491,7551,0.5624,0.5545,0.5703,0.5447,0.5771,0.0324,0.3357,0.3888,1.158,0.0012,0.782172
pop_normal,unplanned_icu,BUN,Gaussian_eb,22491,7551,0.5526,0.5447,0.5606,0.5447,0.5738,0.0291,0.3357,0.3799,1.132,-0.0086,0.017726
pop_normal,unplanned_icu,BUN,Gaussian_mle,22211,7471,0.549,0.5411,0.557,0.5417,0.5558,0.0141,0.3364,0.3642,1.083,-0.0127,0.000764
pop_normal,unplanned_icu,BUN,Gaussian_trunc,22211,7471,0.5154,0.5075,0.5234,0.5417,0.5433,0.0016,0.3364,0.3408,1.013,-0.0463,0.0
pop_normal,unplanned_icu,BUN,NORMA_334f7e21,22491,7551,0.5666,0.5587,0.5745,0.5447,0.5776,0.0329,0.3357,0.3871,1.153,0.0054,6.3e-05
pop_normal,unplanned_icu,BUN,NORMA_q_age,22491,7551,0.5668,0.5589,0.5747,0.5447,0.5767,0.0319,0.3357,0.3872,1.153,0.0056,6.6e-05
pop_normal,unplanned_icu,BUN,NORMA_q_age_set,22491,7551,0.5612,0.5533,0.5691,0.5447,0.5741,0.0294,0.3357,0.3833,1.142,,
pop_normal,unplanned_icu,BUN,NORMA_q_age_set_co,22491,7551,0.5643,0.5564,0.5722,0.5447,0.577,0.0322,0.3357,0.3858,1.149,0.0031,0.093569
pop_normal,unplanned_icu,BUN,PerRI,22472,7547,0.4973,0.4895,0.5052,0.5381,0.5417,0.0036,0.3358,0.3297,0.982,-0.0642,0.0
pop_normal,unplanned_icu,BUN,PopRI,22491,7551,0.5348,0.5271,0.5426,0.5447,0.5628,0.018,0.3357,0.3538,1.054,-0.0264,0.0
pop_normal,unplanned_icu,CA,Cohen_m2,21196,7233,0.5893,0.5812,0.5973,0.5608,0.6017,0.0409,0.3412,0.4151,1.216,0.0407,0.0
pop_normal,unplanned_icu,CA,Cohen_m3,21196,7233,0.5702,0.5622,0.5783,0.5608,0.5886,0.0278,0.3412,0.3978,1.166,0.0216,0.0
pop_normal,unplanned_icu,CA,Cohen_m4,21196,7233,0.5657,0.5576,0.5737,0.5608,0.5855,0.0247,0.3412,0.3845,1.127,0.017,1.8e-05
pop_normal,unplanned_icu,CA,Gaussian_eb,21196,7233,0.5459,0.5377,0.554,0.5608,0.5704,0.0096,0.3412,0.377,1.105,-0.0027,0.447822
pop_normal,unplanned_icu,CA,Gaussian_mle,20858,7145,0.5327,0.5245,0.5409,0.5573,0.5615,0.0043,0.3426,0.365,1.066,-0.0162,0.000154
pop_normal,unplanned_icu,CA,Gaussian_trunc,20858,7145,0.5342,0.526,0.5425,0.5573,0.5643,0.007,0.3426,0.368,1.074,-0.0146,0.004141
pop_normal,unplanned_icu,CA,NORMA_334f7e21,21196,7233,0.5511,0.5429,0.5593,0.5608,0.5757,0.0149,0.3412,0.3817,1.119,0.0025,0.160779
pop_normal,unplanned_icu,CA,NORMA_q_age,21196,7233,0.5473,0.5391,0.5555,0.5608,0.5746,0.0138,0.3412,0.3788,1.11,-0.0013,0.419878
pop_normal,unplanned_icu,CA,NORMA_q_age_set,21196,7233,0.5486,0.5404,0.5568,0.5608,0.5748,0.014,0.3412,0.3806,1.115,,
pop_normal,unplanned_icu,CA,NORMA_q_age_set_co,21196,7233,0.5637,0.5555,0.5718,0.5608,0.5829,0.0222,0.3412,0.3905,1.144,0.0151,0.0
pop_normal,unplanned_icu,CA,PerRI,21179,7232,0.5436,0.5355,0.5516,0.565,0.5665,0.0015,0.3415,0.3583,1.049,-0.0052,0.321659
pop_normal,unplanned_icu,CA,PopRI,21196,7233,0.5431,0.535,0.5512,0.5608,0.5691,0.0083,0.3412,0.3702,1.085,-0.0055,0.209823
pop_normal,unplanned_icu,CL,Cohen_m2,24545,8007,0.6015,0.594,0.6091,0.5383,0.6132,0.0749,0.3262,0.4113,1.261,0.0479,0.0
pop_normal,unplanned_icu,CL,Cohen_m3,24545,8007,0.5754,0.5678,0.583,0.5383,0.5841,0.0458,0.3262,0.3849,1.18,0.0217,0.0
pop_normal,unplanned_icu,CL,Cohen_m4,24545,8007,0.5649,0.5573,0.5725,0.5383,0.5765,0.0382,0.3262,0.3748,1.149,0.0112,0.004575
pop_normal,unplanned_icu,CL,Gaussian_eb,24545,8007,0.5738,0.5663,0.5814,0.5383,0.5853,0.047,0.3262,0.3849,1.18,0.0202,0.0
pop_normal,unplanned_icu,CL,Gaussian_mle,24134,7872,0.5442,0.5365,0.5518,0.5296,0.5523,0.0228,0.3262,0.3495,1.071,-0.0098,0.00806
pop_normal,unplanned_icu,CL,Gaussian_trunc,24134,7872,0.5194,0.5117,0.5271,0.5296,0.5386,0.0091,0.3262,0.3353,1.028,-0.0346,0.0
pop_normal,unplanned_icu,CL,NORMA_334f7e21,24545,8007,0.5619,0.5542,0.5696,0.5383,0.5762,0.0379,0.3262,0.3815,1.169,0.0083,0.0
pop_normal,unplanned_icu,CL,NORMA_q_age,24545,8007,0.5535,0.5457,0.5612,0.5383,0.5695,0.0312,0.3262,0.372,1.14,-0.0002,0.89464
pop_normal,unplanned_icu,CL,NORMA_q_age_set,24545,8007,0.5536,0.5459,0.5614,0.5383,0.5717,0.0334,0.3262,0.3745,1.148,,
pop_normal,unplanned_icu,CL,NORMA_q_age_set_co,24545,8007,0.5625,0.5548,0.5702,0.5383,0.5773,0.039,0.3262,0.3761,1.153,0.0089,4e-06
pop_normal,unplanned_icu,CL,PerRI,24540,8007,0.4836,0.476,0.4911,0.542,0.5434,0.0014,0.3263,0.3108,0.953,-0.0701,0.0
pop_normal,unplanned_icu,CL,PopRI,24545,8007,0.5669,0.5596,0.5741,0.5383,0.5799,0.0416,0.3262,0.3626,1.112,0.0132,5.2e-05
pop_normal,unplanned_icu,CO2,Cohen_m2,9378,5961,0.5242,0.512,0.5364,0.5019,0.523,0.0211,0.6356,0.647,1.018,0.0103,0.137764
pop_normal,unplanned_icu,CO2,Cohen_m3,9378,5961,0.5273,0.5152,0.5395,0.5019,0.5297,0.0277,0.6356,0.6493,1.022,0.0135,0.049047
pop_normal,unplanned_icu,CO2,Cohen_m4,9378,5961,0.5251,0.513,0.5372,0.5019,0.5248,0.0228,0.6356,0.6517,1.025,0.0112,0.095042
pop_normal,unplanned_icu,CO2,Gaussian_eb,9378,5961,0.5291,0.517,0.5412,0.5019,0.5226,0.0206,0.6356,0.6578,1.035,0.0152,0.006994
pop_normal,unplanned_icu,CO2,Gaussian_mle,9288,5909,0.5227,0.5104,0.535,0.515,0.5163,0.0013,0.6362,0.6489,1.02,0.0093,0.105733
pop_normal,unplanned_icu,CO2,Gaussian_trunc,9288,5909,0.5059,0.4936,0.5181,0.515,0.5146,-0.0004,0.6362,0.6411,1.008,-0.0075,0.281356
pop_normal,unplanned_icu,CO2,NORMA_334f7e21,9378,5961,0.5145,0.5023,0.5267,0.5019,0.5006,-0.0013,0.6356,0.64,1.007,0.0006,0.761835
pop_normal,unplanned_icu,CO2,NORMA_q_age,9378,5961,0.5127,0.5004,0.5249,0.5019,0.4987,-0.0033,0.6356,0.6376,1.003,-0.0012,0.535906
pop_normal,unplanned_icu,CO2,NORMA_q_age_set,9378,5961,0.5139,0.5016,0.5261,0.5019,0.503,0.0011,0.6356,0.6397,1.006,,
pop_normal,unplanned_icu,CO2,NORMA_q_age_set_co,9378,5961,0.5233,0.5111,0.5355,0.5019,0.509,0.0071,0.6356,0.6453,1.015,0.0094,0.000912
pop_normal,unplanned_icu,CO2,PerRI,9372,5960,0.4941,0.4819,0.5063,0.5048,0.5079,0.0031,0.6359,0.6269,0.986,-0.0204,0.011621
pop_normal,unplanned_icu,CO2,PopRI,9378,5961,0.5221,0.5101,0.534,0.5019,0.5131,0.0111,0.6356,0.6475,1.019,0.0082,0.164679
pop_normal,unplanned_icu,CRE,Cohen_m2,33932,7555,0.6091,0.6018,0.6165,0.5938,0.6385,0.0447,0.2227,0.3138,1.409,0.0647,0.0
pop_normal,unplanned_icu,CRE,Cohen_m3,33932,7555,0.633,0.6258,0.6403,0.5938,0.6564,0.0626,0.2227,0.3331,1.496,0.0886,0.0
pop_normal,unplanned_icu,CRE,Cohen_m4,33932,7555,0.5608,0.5533,0.5684,0.5938,0.6238,0.03,0.2227,0.2857,1.283,0.0164,2.6e-05
pop_normal,unplanned_icu,CRE,Gaussian_eb,33932,7555,0.568,0.5606,0.5753,0.5938,0.6126,0.0188,0.2227,0.2695,1.211,0.0235,0.0
pop_normal,unplanned_icu,CRE,Gaussian_mle,33385,7423,0.5201,0.5127,0.5275,0.5826,0.5851,0.0025,0.2223,0.2335,1.05,-0.025,0.0
pop_normal,unplanned_icu,CRE,Gaussian_trunc,33385,7423,0.512,0.5046,0.5194,0.5826,0.5821,-0.0005,0.2223,0.224,1.007,-0.0331,0.0
pop_normal,unplanned_icu,CRE,NORMA_334f7e21,33932,7555,0.5497,0.5423,0.5571,0.5938,0.6048,0.011,0.2227,0.2582,1.16,0.0053,0.000162
pop_normal,unplanned_icu,CRE,NORMA_q_age,33932,7555,0.5448,0.5374,0.5521,0.5938,0.6025,0.0087,0.2227,0.2514,1.129,0.0004,0.794781
pop_normal,unplanned_icu,CRE,NORMA_q_age_set,33932,7555,0.5444,0.5371,0.5518,0.5938,0.603,0.0092,0.2227,0.2523,1.133,,
pop_normal,unplanned_icu,CRE,NORMA_q_age_set_co,33932,7555,0.5363,0.5289,0.5437,0.5938,0.6016,0.0078,0.2227,0.2474,1.111,-0.0082,1e-06
pop_normal,unplanned_icu,CRE,PerRI,33886,7541,0.5276,0.5201,0.535,0.589,0.5955,0.0065,0.2225,0.2462,1.106,-0.0171,1.3e-05
pop_normal,unplanned_icu,CRE,PopRI,33932,7555,0.5524,0.5451,0.5597,0.5938,0.6078,0.014,0.2227,0.2556,1.148,0.008,0.066479
pop_normal,unplanned_icu,GLU,Cohen_m2,16645,5442,0.5299,0.5208,0.5391,0.5419,0.5474,0.0054,0.3269,0.3335,1.02,-0.0179,0.00112
pop_normal,unplanned_icu,GLU,Cohen_m3,16645,5442,0.5686,0.5592,0.578,0.5419,0.5926,0.0507,0.3269,0.3956,1.21,0.0208,0.000849
pop_normal,unplanned_icu,GLU,Cohen_m4,16645,5442,0.6039,0.5947,0.6131,0.5419,0.6236,0.0817,0.3269,0.4219,1.29,0.0561,0.0
pop_normal,unplanned_icu,GLU,Gaussian_eb,16645,5442,0.5569,0.5476,0.5661,0.5419,0.5752,0.0333,0.3269,0.371,1.135,0.009,0.026452
pop_normal,unplanned_icu,GLU,Gaussian_mle,15537,5148,0.543,0.5335,0.5526,0.5547,0.5629,0.0082,0.3313,0.3551,1.072,-0.0077,0.109594
pop_normal,unplanned_icu,GLU,Gaussian_trunc,15537,5148,0.5245,0.515,0.5341,0.5547,0.5589,0.0042,0.3313,0.3447,1.04,-0.0262,1e-06
pop_normal,unplanned_icu,GLU,NORMA_334f7e21,16645,5442,0.5289,0.5197,0.5381,0.5419,0.5463,0.0044,0.3269,0.3339,1.021,-0.0189,0.0
pop_normal,unplanned_icu,GLU,NORMA_q_age,16645,5442,0.5634,0.5543,0.5726,0.5419,0.5708,0.0289,0.3269,0.3603,1.102,0.0156,0.0
pop_normal,unplanned_icu,GLU,NORMA_q_age_set,16645,5442,0.5478,0.5386,0.557,0.5419,0.5592,0.0173,0.3269,0.3507,1.073,,
pop_normal,unplanned_icu,GLU,NORMA_q_age_set_co,16645,5442,0.508,0.4988,0.5172,0.5419,0.5422,0.0003,0.3269,0.3243,0.992,-0.0398,0.0
pop_normal,unplanned_icu,GLU,PerRI,16632,5439,0.4973,0.4883,0.5064,0.546,0.5508,0.0048,0.327,0.3095,0.946,-0.0506,0.0
pop_normal,unplanned_icu,GLU,PopRI,16645,5442,0.5463,0.5379,0.5546,0.5419,0.5682,0.0262,0.3269,0.351,1.073,-0.0016,0.712394
pop_normal,unplanned_icu,HCT,Cohen_m2,14388,4339,0.5574,0.5471,0.5677,0.5456,0.5747,0.0291,0.3016,0.3407,1.13,0.0539,0.0
pop_normal,unplanned_icu,HCT,Cohen_m3,14388,4339,0.5212,0.5109,0.5314,0.5456,0.5502,0.0046,0.3016,0.3066,1.017,0.0177,0.005127
pop_normal,unplanned_icu,HCT,Cohen_m4,14388,4339,0.5712,0.561,0.5814,0.5456,0.5783,0.0327,0.3016,0.3579,1.187,0.0677,0.0
pop_normal,unplanned_icu,HCT,Gaussian_eb,14388,4339,0.5343,0.5241,0.5446,0.5456,0.5493,0.0037,0.3016,0.3281,1.088,0.0308,0.0
pop_normal,unplanned_icu,HCT,Gaussian_mle,13327,4024,0.5316,0.5211,0.5422,0.5477,0.5507,0.0031,0.3019,0.3194,1.058,0.0256,3.1e-05
pop_normal,unplanned_icu,HCT,Gaussian_trunc,13327,4024,0.5243,0.5138,0.5348,0.5477,0.5517,0.004,0.3019,0.3163,1.048,0.0183,0.009593
pop_normal,unplanned_icu,HCT,NORMA_334f7e21,14388,4339,0.5212,0.5111,0.5313,0.5456,0.5432,-0.0024,0.3016,0.3031,1.005,0.0177,0.0
pop_normal,unplanned_icu,HCT,NORMA_q_age,14388,4339,0.5013,0.4911,0.5114,0.5456,0.5443,-0.0012,0.3016,0.2917,0.967,-0.0022,0.36555
pop_normal,unplanned_icu,HCT,NORMA_q_age_set,14388,4339,0.5035,0.4934,0.5136,0.5456,0.5449,-0.0007,0.3016,0.2936,0.973,,
pop_normal,unplanned_icu,HCT,NORMA_q_age_set_co,14388,4339,0.5282,0.5181,0.5383,0.5456,0.5475,0.002,0.3016,0.3097,1.027,0.0247,0.0
pop_normal,unplanned_icu,HCT,PerRI,14332,4338,0.5106,0.5009,0.5202,0.536,0.5492,0.0132,0.3027,0.2855,0.943,0.0072,0.312167
pop_normal,unplanned_icu,HCT,PopRI,14388,4339,0.5446,0.5355,0.5538,0.5456,0.5592,0.0136,0.3016,0.3252,1.078,0.0411,0.0
pop_normal,unplanned_icu,HGB,Cohen_m2,11834,3542,0.5789,0.5675,0.5903,0.5481,0.5977,0.0495,0.2993,0.3716,1.241,0.0792,0.0
pop_normal,unplanned_icu,HGB,Cohen_m3,11834,3542,0.5668,0.5554,0.5782,0.5481,0.5913,0.0431,0.2993,0.3544,1.184,0.0671,0.0
pop_normal,unplanned_icu,HGB,Cohen_m4,11834,3542,0.5745,0.5631,0.586,0.5481,0.6008,0.0526,0.2993,0.365,1.219,0.0748,0.0
pop_normal,unplanned_icu,HGB,Gaussian_eb,11834,3542,0.5234,0.512,0.5348,0.5481,0.5536,0.0054,0.2993,0.3168,1.058,0.0237,5.9e-05
pop_normal,unplanned_icu,HGB,Gaussian_mle,11072,3312,0.5222,0.5105,0.5339,0.5518,0.5528,0.001,0.2991,0.3112,1.04,0.021,0.001316
pop_normal,unplanned_icu,HGB,Gaussian_trunc,11072,3312,0.5124,0.5007,0.5241,0.5518,0.5525,0.0008,0.2991,0.3062,1.024,0.0112,0.102068
pop_normal,unplanned_icu,HGB,NORMA_334f7e21,11834,3542,0.5052,0.494,0.5164,0.5481,0.5447,-0.0034,0.2993,0.293,0.979,0.0055,0.045698
pop_normal,unplanned_icu,HGB,NORMA_q_age,11834,3542,0.4975,0.4863,0.5088,0.5481,0.5456,-0.0025,0.2993,0.2896,0.968,-0.0022,0.435437
pop_normal,unplanned_icu,HGB,NORMA_q_age_set,11834,3542,0.4997,0.4884,0.511,0.5481,0.5451,-0.0031,0.2993,0.2932,0.98,,
pop_normal,unplanned_icu,HGB,NORMA_q_age_set_co,11834,3542,0.5117,0.5004,0.523,0.5481,0.5454,-0.0028,0.2993,0.2991,0.999,0.012,0.001877
pop_normal,unplanned_icu,HGB,PerRI,11791,3540,0.5219,0.511,0.5329,0.5424,0.5403,-0.0021,0.3002,0.2954,0.984,0.0223,0.003313
pop_normal,unplanned_icu,HGB,PopRI,11834,3542,0.5335,0.523,0.544,0.5481,0.5562,0.008,0.2993,0.3174,1.061,0.0338,1e-06
pop_normal,unplanned_icu,K,Cohen_m2,33851,10051,0.6122,0.6057,0.6187,0.5156,0.6185,0.1029,0.2969,0.3768,1.269,-0.0073,0.014272
pop_normal,unplanned_icu,K,Cohen_m3,33851,10051,0.6126,0.6061,0.6191,0.5156,0.6171,0.1015,0.2969,0.3735,1.258,-0.0069,0.018993
pop_normal,unplanned_icu,K,Cohen_m4,33851,10051,0.617,0.6106,0.6234,0.5156,0.6219,0.1063,0.2969,0.3743,1.261,-0.0025,0.360469
pop_normal,unplanned_icu,K,Gaussian_eb,33851,10051,0.6139,0.6074,0.6204,0.5156,0.6201,0.1045,0.2969,0.3884,1.308,-0.0056,0.023677
pop_normal,unplanned_icu,K,Gaussian_mle,33651,10025,0.5763,0.5698,0.5827,0.5273,0.5694,0.042,0.2979,0.331,1.111,-0.0439,0.0
pop_normal,unplanned_icu,K,Gaussian_trunc,33651,10025,0.5377,0.5311,0.5443,0.5273,0.5514,0.0241,0.2979,0.3188,1.07,-0.0825,0.0
pop_normal,unplanned_icu,K,NORMA_334f7e21,33851,10051,0.6272,0.6208,0.6336,0.5156,0.6292,0.1136,0.2969,0.3906,1.316,0.0077,0.0
pop_normal,unplanned_icu,K,NORMA_q_age,33851,10051,0.6176,0.6112,0.624,0.5156,0.6213,0.1057,0.2969,0.3755,1.265,-0.0019,0.043403
pop_normal,unplanned_icu,K,NORMA_q_age_set,33851,10051,0.6195,0.6131,0.6259,0.5156,0.6219,0.1063,0.2969,0.3818,1.286,,
pop_normal,unplanned_icu,K,NORMA_q_age_set_co,33851,10051,0.6283,0.6219,0.6346,0.5156,0.6313,0.1157,0.2969,0.386,1.3,0.0088,0.0
pop_normal,unplanned_icu,K,PerRI,33843,10051,0.5336,0.5271,0.54,0.5113,0.5076,-0.0037,0.297,0.299,1.007,-0.0859,0.0
pop_normal,unplanned_icu,K,PopRI,33851,10051,0.6079,0.6017,0.614,0.5156,0.6176,0.102,0.2969,0.3598,1.212,-0.0116,4e-05
pop_normal,unplanned_icu,NA,Cohen_m2,32768,9761,0.5978,0.5911,0.6045,0.5181,0.5971,0.079,0.2979,0.381,1.279,-0.0027,0.424071
pop_normal,unplanned_icu,NA,Cohen_m3,32768,9761,0.6345,0.628,0.641,0.5181,0.6305,0.1124,0.2979,0.3979,1.336,0.034,0.0
pop_normal,unplanned_icu,NA,Cohen_m4,32768,9761,0.6038,0.5971,0.6104,0.5181,0.6016,0.0835,0.2979,0.3775,1.267,0.0033,0.314304
pop_normal,unplanned_icu,NA,Gaussian_eb,32768,9761,0.6068,0.6002,0.6134,0.5181,0.6063,0.0882,0.2979,0.3875,1.301,0.0064,0.016772
pop_normal,unplanned_icu,NA,Gaussian_mle,32293,9660,0.5585,0.5519,0.5652,0.5226,0.5482,0.0255,0.2991,0.3267,1.092,-0.043,0.0
pop_normal,unplanned_icu,NA,Gaussian_trunc,32293,9660,0.5483,0.5415,0.5551,0.5226,0.548,0.0254,0.2991,0.3327,1.112,-0.0532,0.0
pop_normal,unplanned_icu,NA,NORMA_334f7e21,32768,9761,0.6153,0.6088,0.6219,0.5181,0.598,0.0799,0.2979,0.3762,1.263,0.0149,0.0
pop_normal,unplanned_icu,NA,NORMA_q_age,32768,9761,0.6116,0.6051,0.6181,0.5181,0.5932,0.0751,0.2979,0.3692,1.239,0.0111,0.0
pop_normal,unplanned_icu,NA,NORMA_q_age_set,32768,9761,0.6005,0.5939,0.607,0.5181,0.586,0.0679,0.2979,0.3636,1.221,,
pop_normal,unplanned_icu,NA,NORMA_q_age_set_co,32768,9761,0.6182,0.6117,0.6247,0.5181,0.6023,0.0842,0.2979,0.3756,1.261,0.0178,0.0
pop_normal,unplanned_icu,NA,PerRI,32744,9758,0.4779,0.4713,0.4844,0.5217,0.551,0.0293,0.298,0.2733,0.917,-0.1229,0.0
pop_normal,unplanned_icu,NA,PopRI,32768,9761,0.6026,0.5968,0.6084,0.5181,0.6014,0.0833,0.2979,0.355,1.192,0.0022,0.48863
pop_normal,unplanned_icu,Overall,Cohen_m2,46298,10197,0.7517,0.7469,0.7565,0.5719,0.7516,0.1797,0.2202,0.4031,1.83,0.0698,0.0
pop_normal,unplanned_icu,Overall,Cohen_m3,46298,10197,0.7417,0.7368,0.7466,0.5719,0.7409,0.1691,0.2202,0.3963,1.799,0.0597,0.0
pop_normal,unplanned_icu,Overall,Cohen_m4,46298,10197,0.728,0.7229,0.7332,0.5719,0.7297,0.1578,0.2202,0.3927,1.783,0.0461,0.0
pop_normal,unplanned_icu,Overall,Gaussian_eb,46298,10197,0.6878,0.6825,0.6931,0.5719,0.6809,0.109,0.2202,0.3287,1.493,0.0059,0.006642
pop_normal,unplanned_icu,Overall,Gaussian_mle,46088,10194,0.6584,0.653,0.6639,0.5659,0.6347,0.0688,0.2212,0.3079,1.392,-0.0225,0.0
pop_normal,unplanned_icu,Overall,Gaussian_trunc,46088,10194,0.6558,0.6504,0.6613,0.5659,0.6417,0.0758,0.2212,0.3035,1.372,-0.0251,0.0
pop_normal,unplanned_icu,Overall,NORMA_334f7e21,46298,10197,0.6854,0.6801,0.6907,0.5719,0.6614,0.0896,0.2202,0.3249,1.475,0.0035,8.3e-05
pop_normal,unplanned_icu,Overall,NORMA_q_age,46298,10197,0.6771,0.6717,0.6824,0.5719,0.6519,0.0801,0.2202,0.3163,1.436,-0.0049,0.0
pop_normal,unplanned_icu,Overall,NORMA_q_age_set,46298,10197,0.6819,0.6766,0.6873,0.5719,0.6594,0.0875,0.2202,0.323,1.466,,
pop_normal,unplanned_icu,Overall,NORMA_q_age_set_co,46298,10197,0.6858,0.6804,0.6911,0.5719,0.6622,0.0904,0.2202,0.3239,1.471,0.0038,0.000455
pop_normal,unplanned_icu,Overall,PerRI,46282,10197,0.6359,0.6304,0.6413,0.5709,0.6355,0.0646,0.2203,0.2905,1.318,-0.0461,0.0
pop_normal,unplanned_icu,Overall,PopRI,46298,10197,0.6755,0.6711,0.68,0.5719,0.6855,0.1136,0.2202,0.3084,1.4,-0.0064,0.018621
pop_normal,unplanned_icu,PLT,Cohen_m2,27556,8452,0.5319,0.5244,0.5393,0.5484,0.5603,0.0119,0.3067,0.344,1.122,-0.0029,0.454566
pop_normal,unplanned_icu,PLT,Cohen_m3,27556,8452,0.5342,0.527,0.5415,0.5484,0.557,0.0085,0.3067,0.3243,1.057,-0.0005,0.89377
pop_normal,unplanned_icu,PLT,Cohen_m4,27556,8452,0.5591,0.5519,0.5663,0.5484,0.5702,0.0217,0.3067,0.3349,1.092,0.0243,0.0
pop_normal,unplanned_icu,PLT,Gaussian_eb,27556,8452,0.5023,0.4949,0.5096,0.5484,0.5472,-0.0012,0.3067,0.3063,0.999,-0.0325,0.0
pop_normal,unplanned_icu,PLT,Gaussian_mle,27244,8325,0.4943,0.487,0.5017,0.5492,0.552,0.0028,0.3056,0.298,0.975,-0.0406,0.0
pop_normal,unplanned_icu,PLT,Gaussian_trunc,27244,8325,0.5018,0.4944,0.5092,0.5492,0.5492,0.0,0.3056,0.3054,1.0,-0.0332,0.0
pop_normal,unplanned_icu,PLT,NORMA_334f7e21,27556,8452,0.5407,0.5334,0.5479,0.5484,0.5553,0.0068,0.3067,0.3276,1.068,0.0059,5.7e-05
pop_normal,unplanned_icu,PLT,NORMA_q_age,27556,8452,0.5293,0.5221,0.5366,0.5484,0.5496,0.0012,0.3067,0.3178,1.036,-0.0054,0.000118
pop_normal,unplanned_icu,PLT,NORMA_q_age_set,27556,8452,0.5348,0.5275,0.5421,0.5484,0.5529,0.0045,0.3067,0.3234,1.054,,
pop_normal,unplanned_icu,PLT,NORMA_q_age_set_co,27556,8452,0.5501,0.5429,0.5574,0.5484,0.559,0.0105,0.3067,0.3319,1.082,0.0154,0.0
pop_normal,unplanned_icu,PLT,PerRI,27493,8435,0.4894,0.482,0.4968,0.544,0.5448,0.0008,0.3068,0.3038,0.99,-0.0464,0.0
pop_normal,unplanned_icu,PLT,PopRI,27556,8452,0.5695,0.5622,0.5768,0.5484,0.5804,0.0319,0.3067,0.3556,1.159,0.0347,0.0
pop_normal,unplanned_icu,TBIL,Cohen_m2,23289,7530,0.5668,0.5589,0.5746,0.5673,0.586,0.0187,0.3233,0.3764,1.164,0.0252,0.0
pop_normal,unplanned_icu,TBIL,Cohen_m3,23289,7530,0.5657,0.5579,0.5736,0.5673,0.5899,0.0226,0.3233,0.3808,1.178,0.0241,0.0
pop_normal,unplanned_icu,TBIL,Cohen_m4,23289,7530,0.5491,0.5412,0.5569,0.5673,0.5804,0.0131,0.3233,0.359,1.11,0.0074,0.055095
pop_normal,unplanned_icu,TBIL,Gaussian_eb,23289,7530,0.5342,0.5264,0.542,0.5673,0.5724,0.0051,0.3233,0.3392,1.049,-0.0074,0.019986
pop_normal,unplanned_icu,TBIL,Gaussian_mle,22942,7423,0.5268,0.519,0.5347,0.5703,0.5724,0.0021,0.3236,0.3352,1.036,-0.0142,1.1e-05
