method,state,analyte,n,coverage95,width_rel,inside_pop,n_analytes
NORMA_q_age_set,high,median,1570724,0.16175,0.9406,0.81375,24.0
NORMA_q_age_set,low,median,1533089,0.2184,0.8611,0.7759,25.0
NORMA_q_age_set,normal,median,2301663,0.92625,0.8007,0.8805499999999999,26.0
NORMA_q_age_set_co,all,median,5405487,0.5193,0.7234,0.8785,27.0
NORMA_q_age_set_co,high,median,1570724,0.1837,0.83465,0.813,24.0
NORMA_q_age_set_co,low,median,1533089,0.1277,0.7454,0.8464,25.0
NORMA_q_age_set_co,normal,median,2301663,0.8734999999999999,0.6871,0.9483,26.0
PerRI,all,median,5405487,0.6763,0.7312,0.4275,27.0
PerRI,high,median,1570724,0.5206,0.9834,0.35715,24.0
PerRI,low,median,1533089,0.6842,0.6374,0.1513,25.0
PerRI,normal,median,2301663,0.68945,0.69005,0.6629,26.0
PopRI,all,median,5405487,0.5152,1.0,1.0,27.0
PopRI,high,median,1570724,0.0,1.0,1.0,24.0
PopRI,low,median,1533089,0.0,1.0,1.0,25.0
PopRI,normal,median,2301663,1.0,1.0,1.0,26.0
