subset,outcome,analyte,method,n,n_events,auc,auc_lo,auc_hi,auc_base,auc_adj,auc_gain,prevalence,ap,ap_lift,delta_vs_norma,p_vs_norma
pop_normal,aki,Overall,PerRI,82928,11272,0.5143,0.5088,0.5197,0.5324,0.5336,0.0012,0.1359,0.136,1.0,-0.0338,0.0
pop_normal,aki,Overall,PopRI,82928,11272,0.549,0.5446,0.5533,0.5324,0.5575,0.0252,0.1359,0.1504,1.107,0.0009,0.739686
pop_normal,aki,PLT,Cohen_m2,43798,6259,0.5207,0.5129,0.5285,0.5186,0.525,0.0065,0.1429,0.1547,1.082,-0.0099,0.023517
pop_normal,aki,PLT,Cohen_m3,43798,6259,0.543,0.5354,0.5505,0.5186,0.5393,0.0207,0.1429,0.1569,1.098,0.0124,0.003821
pop_normal,aki,PLT,Cohen_m4,43798,6259,0.5598,0.5523,0.5674,0.5186,0.5607,0.0421,0.1429,0.1663,1.164,0.0292,0.0
pop_normal,aki,PLT,Gaussian_eb,43798,6259,0.5093,0.5017,0.5169,0.5186,0.5207,0.0021,0.1429,0.145,1.015,-0.0213,0.0
pop_normal,aki,PLT,Gaussian_mle,43751,6249,0.492,0.4844,0.4997,0.5203,0.5203,0.0,0.1428,0.1399,0.979,-0.0386,0.0
pop_normal,aki,PLT,Gaussian_trunc,43751,6249,0.492,0.4843,0.4997,0.5203,0.5202,-0.0001,0.1428,0.1403,0.982,-0.0386,0.0
pop_normal,aki,PLT,NORMA_334f7e21,43798,6259,0.5309,0.5232,0.5385,0.5186,0.5277,0.0091,0.1429,0.1549,1.084,0.0003,0.827783
pop_normal,aki,PLT,NORMA_q_age,43798,6259,0.5268,0.5192,0.5344,0.5186,0.5246,0.0061,0.1429,0.1521,1.064,-0.0038,0.00144
pop_normal,aki,PLT,NORMA_q_age_set,43798,6259,0.5306,0.5229,0.5382,0.5186,0.5262,0.0077,0.1429,0.1544,1.08,,
pop_normal,aki,PLT,NORMA_q_age_set_co,43798,6259,0.5255,0.5179,0.5331,0.5186,0.5266,0.008,0.1429,0.1524,1.066,-0.0051,0.034891
pop_normal,aki,PLT,PerRI,43798,6259,0.4748,0.4672,0.4825,0.5186,0.5325,0.0139,0.1429,0.1333,0.933,-0.0557,0.0
pop_normal,aki,PLT,PopRI,43798,6259,0.5261,0.5183,0.5338,0.5186,0.5308,0.0122,0.1429,0.1531,1.071,-0.0045,0.366138
pop_normal,aki,RBC,Cohen_m2,8536,918,0.5082,0.4881,0.5283,0.5373,0.5407,0.0034,0.1075,0.1115,1.037,-0.02,0.147813
pop_normal,aki,RBC,Cohen_m3,8536,918,0.5443,0.5243,0.5642,0.5373,0.565,0.0277,0.1075,0.1227,1.141,0.0161,0.206347
pop_normal,aki,RBC,Cohen_m4,8536,918,0.5209,0.5014,0.5404,0.5373,0.5456,0.0083,0.1075,0.1153,1.072,-0.0073,0.560876
pop_normal,aki,RBC,Gaussian_eb,8536,918,0.5305,0.511,0.55,0.5373,0.553,0.0157,0.1075,0.1214,1.129,0.0023,0.817115
pop_normal,aki,RBC,Gaussian_mle,8523,915,0.5189,0.4995,0.5383,0.5425,0.5448,0.0023,0.1074,0.1132,1.055,-0.0095,0.370596
pop_normal,aki,RBC,Gaussian_trunc,8523,915,0.5112,0.4915,0.5308,0.5425,0.5443,0.0018,0.1074,0.1125,1.048,-0.0172,0.155218
pop_normal,aki,RBC,NORMA_334f7e21,8536,918,0.5315,0.5122,0.5508,0.5373,0.5426,0.0053,0.1075,0.1169,1.087,0.0033,0.301815
pop_normal,aki,RBC,NORMA_q_age,8536,918,0.5306,0.511,0.5501,0.5373,0.5416,0.0043,0.1075,0.1175,1.092,0.0024,0.530841
pop_normal,aki,RBC,NORMA_q_age_set,8536,918,0.5282,0.5086,0.5478,0.5373,0.5405,0.0032,0.1075,0.117,1.088,,
pop_normal,aki,RBC,NORMA_q_age_set_co,8536,918,0.5326,0.5131,0.5521,0.5373,0.5461,0.0088,0.1075,0.1177,1.094,0.0044,0.417167
pop_normal,aki,RBC,PerRI,8536,918,0.5255,0.5058,0.5451,0.5373,0.5401,0.0028,0.1075,0.1144,1.064,-0.0027,0.844041
pop_normal,aki,RBC,PopRI,8536,918,0.5472,0.5272,0.5672,0.5373,0.5545,0.0172,0.1075,0.1271,1.181,0.019,0.092705
pop_normal,aki,RDW,Cohen_m2,19845,2248,0.5256,0.513,0.5382,0.5164,0.5346,0.0182,0.1133,0.1227,1.083,-0.0036,0.657682
pop_normal,aki,RDW,Cohen_m3,19845,2248,0.5826,0.57,0.5952,0.5164,0.583,0.0666,0.1133,0.151,1.333,0.0534,0.0
pop_normal,aki,RDW,Cohen_m4,19845,2248,0.6036,0.5912,0.616,0.5164,0.6124,0.096,0.1133,0.1567,1.383,0.0744,0.0
pop_normal,aki,RDW,Gaussian_eb,19845,2248,0.5155,0.5028,0.5283,0.5164,0.52,0.0036,0.1133,0.1182,1.044,-0.0137,0.055726
pop_normal,aki,RDW,Gaussian_mle,19605,2213,0.5015,0.4889,0.5141,0.5241,0.5224,-0.0017,0.1129,0.1125,0.997,-0.0257,6.9e-05
pop_normal,aki,RDW,Gaussian_trunc,19605,2213,0.5038,0.491,0.5165,0.5241,0.5239,-0.0002,0.1129,0.1158,1.026,-0.0235,0.000844
pop_normal,aki,RDW,NORMA_334f7e21,19845,2248,0.5313,0.5185,0.5441,0.5164,0.5339,0.0175,0.1133,0.1256,1.109,0.0021,0.353838
pop_normal,aki,RDW,NORMA_q_age,19845,2248,0.5247,0.5119,0.5374,0.5164,0.5273,0.011,0.1133,0.122,1.077,-0.0045,0.038092
pop_normal,aki,RDW,NORMA_q_age_set,19845,2248,0.5292,0.5164,0.542,0.5164,0.5303,0.0139,0.1133,0.1249,1.103,,
pop_normal,aki,RDW,NORMA_q_age_set_co,19845,2248,0.525,0.512,0.538,0.5164,0.5315,0.0151,0.1133,0.1264,1.116,-0.0042,0.288319
pop_normal,aki,RDW,PerRI,19817,2248,0.4972,0.4845,0.5099,0.5181,0.5192,0.0011,0.1134,0.1122,0.989,-0.0315,4.3e-05
pop_normal,aki,RDW,PopRI,19845,2248,0.5691,0.5569,0.5814,0.5164,0.5882,0.0718,0.1133,0.1345,1.187,0.04,1e-06
pop_normal,aki,TBIL,Cohen_m2,11171,2147,0.5554,0.542,0.5687,0.5132,0.5538,0.0406,0.1922,0.2191,1.14,0.0294,0.000396
pop_normal,aki,TBIL,Cohen_m3,11171,2147,0.5215,0.5078,0.5351,0.5132,0.5305,0.0173,0.1922,0.2057,1.07,-0.0045,0.596602
pop_normal,aki,TBIL,Cohen_m4,11171,2147,0.5349,0.5214,0.5485,0.5132,0.5491,0.0358,0.1922,0.211,1.098,0.009,0.257626
pop_normal,aki,TBIL,Gaussian_eb,11171,2147,0.5274,0.5139,0.541,0.5132,0.531,0.0178,0.1922,0.2043,1.063,0.0014,0.824513
pop_normal,aki,TBIL,Gaussian_mle,10886,2084,0.5216,0.5078,0.5354,0.4946,0.5005,0.0059,0.1914,0.2018,1.054,-0.0034,0.60651
pop_normal,aki,TBIL,Gaussian_trunc,10886,2084,0.4876,0.474,0.5012,0.4946,0.5047,0.0101,0.1914,0.1844,0.963,-0.0374,1.7e-05
pop_normal,aki,TBIL,NORMA_334f7e21,11171,2147,0.5304,0.5167,0.544,0.5132,0.5265,0.0132,0.1922,0.2077,1.08,0.0044,0.0607
pop_normal,aki,TBIL,NORMA_q_age,11171,2147,0.5275,0.5137,0.5412,0.5132,0.5231,0.0098,0.1922,0.206,1.072,0.0015,0.493012
pop_normal,aki,TBIL,NORMA_q_age_set,11171,2147,0.526,0.5123,0.5397,0.5132,0.5215,0.0083,0.1922,0.2042,1.062,,
pop_normal,aki,TBIL,NORMA_q_age_set_co,11171,2147,0.5306,0.5169,0.5443,0.5132,0.5313,0.0181,0.1922,0.2102,1.094,0.0046,0.251564
pop_normal,aki,TBIL,PerRI,11138,2142,0.5162,0.5027,0.5296,0.5058,0.5058,0.0,0.1923,0.1948,1.013,-0.0097,0.203456
pop_normal,aki,TBIL,PopRI,11171,2147,0.4758,0.4628,0.4888,0.5132,0.5114,-0.0018,0.1922,0.1797,0.935,-0.0502,0.0
pop_normal,aki,TGL,Cohen_m2,221,58,0.4628,0.3779,0.5477,0.414,0.4355,0.0214,0.2624,0.2402,0.915,-0.0728,0.173216
pop_normal,aki,TGL,Cohen_m3,221,58,0.4567,0.3637,0.5498,0.414,0.4241,0.01,0.2624,0.2874,1.095,-0.0789,0.190352
pop_normal,aki,TGL,Cohen_m4,221,58,0.468,0.3706,0.5653,0.414,0.4127,-0.0013,0.2624,0.2876,1.096,-0.0677,0.307372
pop_normal,aki,TGL,Gaussian_eb,221,58,0.4584,0.3728,0.5441,0.414,0.3967,-0.0174,0.2624,0.2641,1.006,-0.0772,0.046074
pop_normal,aki,TGL,Gaussian_mle,221,58,0.4719,0.385,0.5589,0.414,0.4154,0.0013,0.2624,0.2704,1.03,-0.0637,0.078209
pop_normal,aki,TGL,Gaussian_trunc,221,58,0.4737,0.3849,0.5626,0.414,0.4167,0.0027,0.2624,0.2863,1.091,-0.0619,0.130583
pop_normal,aki,TGL,NORMA_334f7e21,221,58,0.511,0.4263,0.5957,0.414,0.3813,-0.0328,0.2624,0.2638,1.005,-0.0246,0.218223
pop_normal,aki,TGL,NORMA_q_age,221,58,0.5127,0.4262,0.5992,0.414,0.3318,-0.0823,0.2624,0.2812,1.072,-0.023,0.217505
pop_normal,aki,TGL,NORMA_q_age_set,221,58,0.5356,0.4507,0.6206,0.414,0.394,-0.0201,0.2624,0.2789,1.063,,
pop_normal,aki,TGL,NORMA_q_age_set_co,221,58,0.4743,0.3884,0.5602,0.414,0.3953,-0.0187,0.2624,0.2468,0.94,-0.0613,0.057383
pop_normal,aki,TGL,PerRI,221,58,0.4589,0.3674,0.5503,0.414,0.394,-0.0201,0.2624,0.27,1.029,-0.0768,0.163054
pop_normal,aki,TGL,PopRI,221,58,0.5486,0.4612,0.6359,0.414,0.4515,0.0375,0.2624,0.3231,1.231,0.0129,0.785613
pop_normal,aki,TP,Cohen_m2,8430,1688,0.5137,0.498,0.5294,0.5171,0.5328,0.0157,0.2002,0.2168,1.083,-0.0196,0.023387
pop_normal,aki,TP,Cohen_m3,8430,1688,0.5244,0.5087,0.5401,0.5171,0.5444,0.0273,0.2002,0.2218,1.108,-0.0089,0.302552
pop_normal,aki,TP,Cohen_m4,8430,1688,0.5254,0.5094,0.5414,0.5171,0.5479,0.0307,0.2002,0.2265,1.131,-0.0079,0.360258
pop_normal,aki,TP,Gaussian_eb,8430,1688,0.5251,0.5098,0.5405,0.5171,0.5243,0.0072,0.2002,0.2182,1.09,-0.0082,0.284798
pop_normal,aki,TP,Gaussian_mle,8338,1670,0.5294,0.514,0.5448,0.5241,0.5455,0.0215,0.2003,0.2181,1.089,-0.0049,0.553188
pop_normal,aki,TP,Gaussian_trunc,8338,1670,0.5253,0.51,0.5407,0.5241,0.539,0.015,0.2003,0.217,1.083,-0.0089,0.345952
pop_normal,aki,TP,NORMA_334f7e21,8430,1688,0.534,0.5186,0.5494,0.5171,0.536,0.0189,0.2002,0.2188,1.093,0.0007,0.791588
pop_normal,aki,TP,NORMA_q_age,8430,1688,0.5253,0.5099,0.5407,0.5171,0.5291,0.012,0.2002,0.2141,1.069,-0.008,0.003513
pop_normal,aki,TP,NORMA_q_age_set,8430,1688,0.5333,0.5178,0.5488,0.5171,0.537,0.0198,0.2002,0.2194,1.096,,
pop_normal,aki,TP,NORMA_q_age_set_co,8430,1688,0.5236,0.5082,0.539,0.5171,0.5186,0.0015,0.2002,0.2132,1.065,-0.0097,0.03896
pop_normal,aki,TP,PerRI,8430,1688,0.5291,0.5138,0.5443,0.5171,0.5219,0.0048,0.2002,0.2132,1.065,-0.0042,0.674793
pop_normal,aki,TP,PopRI,8430,1688,0.5287,0.5136,0.5437,0.5171,0.5265,0.0094,0.2002,0.2124,1.061,-0.0046,0.61453
pop_normal,aki,WBC,Cohen_m2,40117,5836,0.5379,0.5298,0.5459,0.5086,0.5388,0.0302,0.1455,0.1652,1.136,0.0111,0.038076
pop_normal,aki,WBC,Cohen_m3,40117,5836,0.5391,0.5307,0.5474,0.5086,0.5413,0.0328,0.1455,0.1759,1.209,0.0122,0.016518
pop_normal,aki,WBC,Cohen_m4,40117,5836,0.5537,0.5454,0.5621,0.5086,0.5434,0.0348,0.1455,0.1913,1.315,0.0269,0.0
pop_normal,aki,WBC,Gaussian_eb,40117,5836,0.5272,0.5192,0.5352,0.5086,0.5192,0.0107,0.1455,0.1582,1.087,0.0004,0.918658
pop_normal,aki,WBC,Gaussian_mle,40024,5824,0.5152,0.5073,0.5231,0.5129,0.5124,-0.0005,0.1455,0.1487,1.022,-0.0117,0.003515
pop_normal,aki,WBC,Gaussian_trunc,40024,5824,0.51,0.502,0.5179,0.5129,0.5124,-0.0005,0.1455,0.1469,1.01,-0.0169,0.000289
pop_normal,aki,WBC,NORMA_334f7e21,40117,5836,0.5304,0.5225,0.5384,0.5086,0.5225,0.014,0.1455,0.1583,1.088,0.0036,0.011834
pop_normal,aki,WBC,NORMA_q_age,40117,5836,0.5276,0.5197,0.5356,0.5086,0.5179,0.0093,0.1455,0.156,1.072,0.0008,0.613583
pop_normal,aki,WBC,NORMA_q_age_set,40117,5836,0.5268,0.5189,0.5348,0.5086,0.5201,0.0115,0.1455,0.1556,1.07,,
pop_normal,aki,WBC,NORMA_q_age_set_co,40117,5836,0.5242,0.5162,0.5322,0.5086,0.516,0.0075,0.1455,0.1554,1.068,-0.0026,0.322296
pop_normal,aki,WBC,PerRI,40117,5836,0.4864,0.4786,0.4942,0.5086,0.5176,0.0091,0.1455,0.1387,0.954,-0.0404,0.0
pop_normal,aki,WBC,PopRI,40117,5836,0.5342,0.5263,0.5422,0.5086,0.5306,0.0221,0.1455,0.1589,1.092,0.0074,0.074014
pop_normal,mortality,ALB,Cohen_m2,2489,305,0.581,0.545,0.617,0.5763,0.6413,0.065,0.1225,0.1832,1.495,0.0909,0.000189
pop_normal,mortality,ALB,Cohen_m3,2489,305,0.5391,0.5025,0.5757,0.5763,0.6178,0.0415,0.1225,0.1612,1.315,0.049,0.033345
pop_normal,mortality,ALB,Cohen_m4,2489,305,0.5215,0.4831,0.5598,0.5763,0.6076,0.0313,0.1225,0.162,1.322,0.0314,0.162951
pop_normal,mortality,ALB,Gaussian_eb,2489,305,0.5817,0.5481,0.6153,0.5763,0.5916,0.0153,0.1225,0.1551,1.266,0.0916,1.8e-05
pop_normal,mortality,ALB,Gaussian_mle,2433,296,0.5724,0.5404,0.6043,0.5762,0.5788,0.0027,0.1217,0.1455,1.196,0.0801,0.000391
pop_normal,mortality,ALB,Gaussian_trunc,2433,296,0.4523,0.4198,0.4848,0.5762,0.5934,0.0173,0.1217,0.1137,0.934,-0.0399,0.089707
pop_normal,mortality,ALB,NORMA_334f7e21,2489,305,0.5171,0.4819,0.5524,0.5763,0.5828,0.0065,0.1225,0.1375,1.122,0.027,0.000291
pop_normal,mortality,ALB,NORMA_q_age,2489,305,0.5033,0.4676,0.5389,0.5763,0.5777,0.0014,0.1225,0.1366,1.115,0.0131,0.078022
pop_normal,mortality,ALB,NORMA_q_age_set,2489,305,0.4901,0.4543,0.526,0.5763,0.5797,0.0034,0.1225,0.1345,1.098,,
pop_normal,mortality,ALB,NORMA_q_age_set_co,2489,305,0.5163,0.4819,0.5507,0.5763,0.5838,0.0075,0.1225,0.1368,1.117,0.0262,0.034475
pop_normal,mortality,ALB,PerRI,2489,305,0.6276,0.5953,0.6598,0.5763,0.6297,0.0533,0.1225,0.1864,1.521,0.1375,0.0
pop_normal,mortality,ALB,PopRI,2489,305,0.4576,0.4241,0.4911,0.5763,0.5868,0.0105,0.1225,0.1126,0.919,-0.0325,0.142669
pop_normal,mortality,ALP,Cohen_m2,11004,1474,0.5668,0.551,0.5826,0.5576,0.5997,0.0421,0.134,0.1633,1.219,0.0234,0.01446
pop_normal,mortality,ALP,Cohen_m3,11004,1474,0.5583,0.5421,0.5746,0.5576,0.5864,0.0288,0.134,0.1653,1.234,0.015,0.17252
pop_normal,mortality,ALP,Cohen_m4,11004,1474,0.5641,0.5479,0.5804,0.5576,0.5953,0.0377,0.134,0.1662,1.241,0.0208,0.047511
pop_normal,mortality,ALP,Gaussian_eb,11004,1474,0.5597,0.5437,0.5757,0.5576,0.592,0.0344,0.134,0.1627,1.215,0.0163,0.057345
pop_normal,mortality,ALP,Gaussian_mle,10995,1470,0.5408,0.5248,0.5567,0.5621,0.5771,0.0151,0.1337,0.1554,1.162,-0.0021,0.801427
pop_normal,mortality,ALP,Gaussian_trunc,10995,1470,0.5365,0.5205,0.5525,0.5621,0.5726,0.0105,0.1337,0.1528,1.143,-0.0064,0.459747
pop_normal,mortality,ALP,NORMA_334f7e21,11004,1474,0.5454,0.5288,0.5619,0.5576,0.5851,0.0275,0.134,0.1654,1.235,0.002,0.426427
pop_normal,mortality,ALP,NORMA_q_age,11004,1474,0.5461,0.5295,0.5627,0.5576,0.5884,0.0308,0.134,0.1663,1.242,0.0027,0.31252
pop_normal,mortality,ALP,NORMA_q_age_set,11004,1474,0.5434,0.5268,0.5599,0.5576,0.5829,0.0253,0.134,0.1652,1.233,,
pop_normal,mortality,ALP,NORMA_q_age_set_co,11004,1474,0.5509,0.5346,0.5672,0.5576,0.5858,0.0282,0.134,0.165,1.232,0.0075,0.155926
pop_normal,mortality,ALP,PerRI,11004,1474,0.5159,0.5,0.5317,0.5576,0.5568,-0.0008,0.134,0.1401,1.046,-0.0275,0.005414
pop_normal,mortality,ALP,PopRI,11004,1474,0.5367,0.5208,0.5525,0.5576,0.5765,0.0189,0.134,0.1488,1.111,-0.0067,0.514626
pop_normal,mortality,ALT,Cohen_m2,9560,1226,0.5037,0.4864,0.521,0.5263,0.5271,0.0009,0.1282,0.1295,1.01,-0.0196,0.08029
pop_normal,mortality,ALT,Cohen_m3,9560,1226,0.5366,0.5191,0.5541,0.5263,0.5441,0.0178,0.1282,0.1413,1.102,0.0133,0.257873
pop_normal,mortality,ALT,Cohen_m4,9560,1226,0.534,0.5166,0.5514,0.5263,0.5381,0.0118,0.1282,0.1411,1.1,0.0108,0.353333
pop_normal,mortality,ALT,Gaussian_eb,9560,1226,0.502,0.4847,0.5194,0.5263,0.5271,0.0008,0.1282,0.1296,1.01,-0.0212,0.031448
pop_normal,mortality,ALT,Gaussian_mle,9500,1214,0.4989,0.4815,0.5164,0.5386,0.5316,-0.0071,0.1278,0.128,1.002,-0.0232,0.019001
pop_normal,mortality,ALT,Gaussian_trunc,9500,1214,0.4987,0.4813,0.516,0.5386,0.5325,-0.0061,0.1278,0.1282,1.003,-0.0235,0.025306
pop_normal,mortality,ALT,NORMA_334f7e21,9560,1226,0.5254,0.5077,0.5432,0.5263,0.5382,0.012,0.1282,0.1429,1.114,0.0022,0.520526
pop_normal,mortality,ALT,NORMA_q_age,9560,1226,0.5255,0.5078,0.5433,0.5263,0.5372,0.0109,0.1282,0.1432,1.117,0.0023,0.471314
pop_normal,mortality,ALT,NORMA_q_age_set,9560,1226,0.5232,0.5055,0.541,0.5263,0.5357,0.0094,0.1282,0.1429,1.114,,
pop_normal,mortality,ALT,NORMA_q_age_set_co,9560,1226,0.5144,0.4966,0.5322,0.5263,0.5293,0.0031,0.1282,0.1389,1.083,-0.0089,0.161842
pop_normal,mortality,ALT,PerRI,9560,1226,0.4935,0.4762,0.5109,0.5263,0.5258,-0.0004,0.1282,0.1269,0.989,-0.0297,0.007393
pop_normal,mortality,ALT,PopRI,9560,1226,0.5029,0.4859,0.5199,0.5263,0.5249,-0.0014,0.1282,0.1276,0.995,-0.0204,0.06375
pop_normal,mortality,AST,Cohen_m2,10353,1053,0.5287,0.5107,0.5467,0.5521,0.5555,0.0034,0.1017,0.1085,1.067,-0.0196,0.069496
pop_normal,mortality,AST,Cohen_m3,10353,1053,0.4904,0.4721,0.5088,0.5521,0.5462,-0.0059,0.1017,0.1013,0.996,-0.0579,3e-06
pop_normal,mortality,AST,Cohen_m4,10353,1053,0.5136,0.4944,0.5328,0.5521,0.5535,0.0014,0.1017,0.1114,1.096,-0.0347,0.007004
pop_normal,mortality,AST,Gaussian_eb,10353,1053,0.5243,0.5057,0.5429,0.5521,0.5592,0.0071,0.1017,0.1108,1.09,-0.024,0.011985
pop_normal,mortality,AST,Gaussian_mle,10311,1049,0.5218,0.5034,0.5403,0.57,0.5724,0.0024,0.1017,0.1091,1.073,-0.0265,0.00597
pop_normal,mortality,AST,Gaussian_trunc,10311,1049,0.5124,0.4941,0.5307,0.57,0.5696,-0.0004,0.1017,0.1059,1.041,-0.0359,0.000781
pop_normal,mortality,AST,NORMA_334f7e21,10353,1053,0.5445,0.5262,0.5628,0.5521,0.5655,0.0134,0.1017,0.1168,1.148,-0.0038,0.232229
pop_normal,mortality,AST,NORMA_q_age,10353,1053,0.5443,0.5259,0.5626,0.5521,0.5632,0.0111,0.1017,0.1164,1.144,-0.0041,0.184627
pop_normal,mortality,AST,NORMA_q_age_set,10353,1053,0.5483,0.5299,0.5667,0.5521,0.5654,0.0132,0.1017,0.1182,1.162,,
pop_normal,mortality,AST,NORMA_q_age_set_co,10353,1053,0.5253,0.5065,0.5441,0.5521,0.5573,0.0052,0.1017,0.1116,1.097,-0.0231,0.000474
pop_normal,mortality,AST,PerRI,10353,1053,0.4962,0.4774,0.515,0.5521,0.552,-0.0001,0.1017,0.1017,1.0,-0.0521,2e-05
pop_normal,mortality,AST,PopRI,10353,1053,0.5183,0.5,0.5367,0.5521,0.5561,0.004,0.1017,0.1068,1.05,-0.03,0.00543
pop_normal,mortality,BUN,Cohen_m2,33973,1986,0.4981,0.485,0.5113,0.5097,0.5084,-0.0012,0.0585,0.0583,0.998,-0.0237,0.005987
pop_normal,mortality,BUN,Cohen_m3,33973,1986,0.4991,0.4859,0.5122,0.5097,0.5075,-0.0022,0.0585,0.0581,0.994,-0.0227,0.006625
pop_normal,mortality,BUN,Cohen_m4,33973,1986,0.4841,0.4708,0.4973,0.5097,0.5106,0.0009,0.0585,0.057,0.975,-0.0377,8e-06
pop_normal,mortality,BUN,Gaussian_eb,33973,1986,0.5141,0.5008,0.5274,0.5097,0.516,0.0063,0.0585,0.0627,1.073,-0.0077,0.302668
pop_normal,mortality,BUN,Gaussian_mle,33502,1958,0.5159,0.5027,0.5291,0.5285,0.5361,0.0075,0.0584,0.0624,1.068,-0.0053,0.48235
pop_normal,mortality,BUN,Gaussian_trunc,33502,1958,0.5066,0.4935,0.5198,0.5285,0.5335,0.005,0.0584,0.0617,1.056,-0.0146,0.07715
pop_normal,mortality,BUN,NORMA_334f7e21,33973,1986,0.5266,0.5132,0.54,0.5097,0.526,0.0163,0.0585,0.0665,1.138,0.0049,0.052523
pop_normal,mortality,BUN,NORMA_q_age,33973,1986,0.5215,0.508,0.5349,0.5097,0.5231,0.0134,0.0585,0.0655,1.12,-0.0003,0.898549
pop_normal,mortality,BUN,NORMA_q_age_set,33973,1986,0.5218,0.5084,0.5352,0.5097,0.5232,0.0135,0.0585,0.0655,1.121,,
pop_normal,mortality,BUN,NORMA_q_age_set_co,33973,1986,0.5085,0.4951,0.5219,0.5097,0.5182,0.0085,0.0585,0.0631,1.08,-0.0133,0.002546
pop_normal,mortality,BUN,PerRI,33971,1986,0.4992,0.4861,0.5122,0.5125,0.5124,-0.0001,0.0585,0.058,0.992,-0.0226,0.009652
pop_normal,mortality,BUN,PopRI,33973,1986,0.508,0.4953,0.5208,0.5097,0.5104,0.0007,0.0585,0.0595,1.019,-0.0137,0.081055
pop_normal,mortality,CA,Cohen_m2,35603,2764,0.5266,0.5148,0.5385,0.5699,0.5814,0.0115,0.0776,0.0956,1.231,0.016,0.025379
pop_normal,mortality,CA,Cohen_m3,35603,2764,0.5233,0.5116,0.5349,0.5699,0.5816,0.0117,0.0776,0.0923,1.189,0.0127,0.053942
pop_normal,mortality,CA,Cohen_m4,35603,2764,0.5244,0.5126,0.5362,0.5699,0.5812,0.0113,0.0776,0.0958,1.234,0.0137,0.025543
pop_normal,mortality,CA,Gaussian_eb,35603,2764,0.5292,0.5178,0.5407,0.5699,0.5741,0.0042,0.0776,0.0893,1.15,0.0186,0.00094
pop_normal,mortality,CA,Gaussian_mle,34893,2701,0.5076,0.4963,0.519,0.5674,0.5693,0.0019,0.0774,0.0808,1.044,-0.002,0.744855
pop_normal,mortality,CA,Gaussian_trunc,34893,2701,0.4995,0.4882,0.5108,0.5674,0.5675,0.0001,0.0774,0.078,1.008,-0.0101,0.157131
pop_normal,mortality,CA,NORMA_334f7e21,35603,2764,0.5191,0.5076,0.5306,0.5699,0.5686,-0.0013,0.0776,0.0875,1.127,0.0084,3.4e-05
pop_normal,mortality,CA,NORMA_q_age,35603,2764,0.5153,0.5038,0.5269,0.5699,0.5655,-0.0044,0.0776,0.0866,1.115,0.0047,0.022429
pop_normal,mortality,CA,NORMA_q_age_set,35603,2764,0.5106,0.4992,0.522,0.5699,0.5659,-0.004,0.0776,0.0847,1.092,,
pop_normal,mortality,CA,NORMA_q_age_set_co,35603,2764,0.5154,0.5039,0.5269,0.5699,0.5658,-0.004,0.0776,0.0853,1.099,0.0047,0.093678
pop_normal,mortality,CA,PerRI,35603,2764,0.513,0.5016,0.5244,0.5699,0.5735,0.0036,0.0776,0.0825,1.063,0.0024,0.755416
pop_normal,mortality,CA,PopRI,35603,2764,0.5213,0.5102,0.5323,0.5699,0.5633,-0.0066,0.0776,0.0827,1.065,0.0106,0.094223
pop_normal,mortality,CL,Cohen_m2,45892,3925,0.523,0.5132,0.5327,0.5713,0.5746,0.0033,0.0855,0.0965,1.128,-0.0062,0.295428
pop_normal,mortality,CL,Cohen_m3,45892,3925,0.5401,0.5304,0.5499,0.5713,0.5821,0.0108,0.0855,0.1012,1.183,0.011,0.044036
pop_normal,mortality,CL,Cohen_m4,45892,3925,0.5274,0.5178,0.537,0.5713,0.5783,0.007,0.0855,0.0971,1.136,-0.0018,0.727251
pop_normal,mortality,CL,Gaussian_eb,45892,3925,0.5269,0.5174,0.5363,0.5713,0.5754,0.0041,0.0855,0.0948,1.108,-0.0023,0.633119
pop_normal,mortality,CL,Gaussian_mle,44877,3836,0.5167,0.5072,0.5262,0.5645,0.5656,0.0011,0.0855,0.089,1.042,-0.0128,0.012012
pop_normal,mortality,CL,Gaussian_trunc,44877,3836,0.5135,0.504,0.5231,0.5645,0.5654,0.0008,0.0855,0.089,1.042,-0.0159,0.011586
pop_normal,mortality,CL,NORMA_334f7e21,45892,3925,0.5335,0.5238,0.5433,0.5713,0.5864,0.0151,0.0855,0.0995,1.163,0.0044,0.008801
pop_normal,mortality,CL,NORMA_q_age,45892,3925,0.5274,0.5176,0.5371,0.5713,0.5827,0.0114,0.0855,0.0976,1.142,-0.0018,0.308952
pop_normal,mortality,CL,NORMA_q_age_set,45892,3925,0.5292,0.5194,0.5389,0.5713,0.5827,0.0114,0.0855,0.0988,1.155,,
pop_normal,mortality,CL,NORMA_q_age_set_co,45892,3925,0.5239,0.5143,0.5336,0.5713,0.5802,0.0089,0.0855,0.0958,1.12,-0.0052,0.094194
pop_normal,mortality,CL,PerRI,45890,3925,0.5008,0.4914,0.5103,0.5695,0.5687,-0.0008,0.0855,0.0868,1.014,-0.0284,1.9e-05
pop_normal,mortality,CL,PopRI,45892,3925,0.5239,0.5151,0.5328,0.5713,0.5755,0.0042,0.0855,0.0902,1.054,-0.0052,0.290784
pop_normal,mortality,CO2,Cohen_m2,53373,5050,0.4908,0.4822,0.4993,0.5694,0.5704,0.0011,0.0946,0.0945,0.998,-0.013,0.010987
