method,analyte,decile,z_median,mortality_pct,ci_lo,ci_hi,n
NORMA_q_age,TGL,3,0.39,15.3,9.2,24.4,85
NORMA_q_age,PLT,2,0.19,6.8,6.5,7.1,21969
NORMA_q_age,TGL,2,0.22,23.5,15.8,33.6,85
NORMA_q_age,TC,10,1.95,10.0,1.8,40.4,10
NORMA_q_age,TC,9,1.58,20.0,5.7,51.0,10
NORMA_q_age,TC,8,1.31,10.0,1.8,40.4,10
NORMA_q_age,TC,7,1.17,20.0,5.7,51.0,10
NORMA_q_age,TC,6,1.0,0.0,0.0,29.9,9
NORMA_q_age,TC,5,0.68,10.0,1.8,40.4,10
NORMA_q_age,TC,4,0.53,0.0,0.0,27.8,10
NORMA_q_age,TC,2,0.26,10.0,1.8,40.4,10
NORMA_q_age,TC,1,0.08,20.0,5.7,51.0,10
NORMA_q_age,TBIL,10,2.36,28.0,26.8,29.4,4507
NORMA_q_age,TBIL,9,1.34,13.8,12.9,14.9,4508
NORMA_q_age,TBIL,8,1.06,11.0,10.1,12.0,4507
NORMA_q_age,TBIL,7,0.82,11.1,10.3,12.1,4508
NORMA_q_age,TBIL,6,0.65,10.3,9.5,11.2,4505
NORMA_q_age,TGL,1,0.06,10.5,5.6,18.7,86
NORMA_q_age,PLT,1,0.06,6.7,6.4,7.0,21970
NORMA_q_age,TP,2,0.28,10.9,10.1,11.7,5620
NORMA_q_age,NA,9,1.52,13.5,13.1,13.9,29065
NORMA_q_age,MCHC,5,0.93,10.4,10.0,10.8,21623
NORMA_q_age,MCHC,4,0.7,10.5,10.1,10.9,21624
NORMA_q_age,MCHC,3,0.48,10.5,10.1,10.9,21623
NORMA_q_age,MCHC,2,0.28,10.4,10.0,10.8,21623
NORMA_q_age,MCHC,1,0.09,10.5,10.1,10.9,21624
NORMA_q_age,MCH,10,1.77,13.5,13.0,14.0,20332
NORMA_q_age,MCH,9,1.33,10.6,10.2,11.0,20323
NORMA_q_age,MCH,8,1.06,10.9,10.5,11.4,20344
NORMA_q_age,MCH,7,0.8,11.8,11.3,12.2,20332
NORMA_q_age,MCH,6,0.59,10.8,10.4,11.2,20332
NORMA_q_age,MCH,5,0.44,11.3,10.9,11.8,20334
NORMA_q_age,MCH,4,0.32,11.3,10.9,11.8,20332
NORMA_q_age,MCH,3,0.22,11.2,10.8,11.6,20333
NORMA_q_age,MCHC,6,1.14,10.6,10.2,11.0,21623
NORMA_q_age,MCH,2,0.13,10.9,10.5,11.4,20333
NORMA_q_age,K,10,1.57,17.3,16.9,17.7,32422
NORMA_q_age,K,9,1.14,12.9,12.6,13.3,32423
NORMA_q_age,K,8,0.91,11.6,11.2,11.9,32420
NORMA_q_age,K,7,0.74,10.9,10.6,11.3,32424
NORMA_q_age,K,6,0.59,11.0,10.7,11.4,32422
NORMA_q_age,K,5,0.47,10.5,10.2,10.8,32422
NORMA_q_age,K,4,0.36,10.9,10.5,11.2,32423
NORMA_q_age,K,3,0.25,10.2,9.9,10.6,32422
NORMA_q_age,K,2,0.15,10.4,10.1,10.8,32422
NORMA_q_age,HGB,10,2.4,18.4,18.0,18.9,27504
NORMA_q_age,HGB,9,2.02,14.6,14.2,15.0,27504
NORMA_q_age,HGB,8,1.84,12.7,12.3,13.1,27504
NORMA_q_age,NA,10,2.11,18.8,18.4,19.3,29065
NORMA_q_age,MCH,1,0.04,10.8,10.4,11.2,20333
NORMA_q_age,MCHC,7,1.33,10.4,10.0,10.8,21624
NORMA_q_age,K,1,0.05,10.4,10.1,10.7,32423
NORMA_q_age,MCHC,9,1.8,12.1,11.6,12.5,21623
NORMA_q_age,NA,8,1.21,12.1,11.8,12.5,29064
NORMA_q_age,MCHC,8,1.53,10.9,10.5,11.4,21623
NORMA_q_age,NA,7,0.97,11.5,11.1,11.9,29065
NORMA_q_age,NA,6,0.77,11.3,11.0,11.7,29064
NORMA_q_age,NA,5,0.61,11.2,10.8,11.5,29065
NORMA_q_age,NA,4,0.45,10.5,10.1,10.8,29065
NORMA_q_age,NA,3,0.32,10.6,10.3,11.0,29064
NORMA_q_age,NA,2,0.19,9.9,9.5,10.2,29063
NORMA_q_age,NA,1,0.06,10.4,10.0,10.7,29067
NORMA_q_age,MPV,10,5.39,13.5,13.0,14.1,15337
NORMA_q_age,MPV,9,3.08,10.0,9.5,10.5,15337
NORMA_q_age,MPV,8,2.22,9.8,9.4,10.3,15336
NORMA_q_age,MPV,7,1.69,10.1,9.7,10.6,15337
NORMA_q_age,MPV,6,1.31,10.7,10.2,11.2,15336
NORMA_q_age,MPV,5,1.0,10.3,9.9,10.8,15337
NORMA_q_age,HGB,7,1.69,12.3,11.9,12.7,27503
NORMA_q_age,MPV,3,0.51,10.9,10.4,11.4,15335
NORMA_q_age,MPV,4,0.74,10.2,9.8,10.7,15337
NORMA_q_age,MCV,1,0.04,9.7,9.4,10.1,21311
NORMA_q_age,MCV,2,0.11,9.8,9.4,10.2,21312
NORMA_q_age,MCV,3,0.18,9.6,9.3,10.0,21309
NORMA_q_age,MCV,4,0.26,10.0,9.6,10.4,21311
NORMA_q_age,MCV,5,0.34,10.1,9.7,10.5,21311
NORMA_q_age,MCV,6,0.45,10.2,9.8,10.7,21311
NORMA_q_age,MCHC,10,2.32,15.4,15.0,15.9,21624
NORMA_q_age,MPV,1,0.1,11.3,10.8,11.8,15337
NORMA_q_age,MCV,8,0.78,12.0,11.5,12.4,21313
NORMA_q_age,MPV,2,0.3,10.8,10.3,11.3,15338
NORMA_q_age,MCV,9,1.1,13.1,12.6,13.5,21308
NORMA_q_age,MCV,10,1.74,16.8,16.3,17.3,21311
NORMA_q_age,MCV,7,0.59,10.9,10.5,11.3,21310
NORMA_q_age_set,CL,7,1.07,11.3,10.9,11.7,26200
NORMA_q_age_set,CRE,3,0.35,7.8,7.5,8.2,23386
NORMA_q_age_set,CRE,4,0.51,8.0,7.7,8.4,23387
NORMA_q_age_set,CRE,5,0.69,8.6,8.2,9.0,23387
NORMA_q_age_set,CRE,6,0.9,9.1,8.7,9.5,23386
NORMA_q_age_set,CRE,9,1.74,14.6,14.2,15.1,23386
NORMA_q_age_set,CRE,8,1.36,10.6,10.2,11.0,23387
NORMA_q_age_set,CRE,10,2.77,26.9,26.3,27.5,23387
NORMA_q_age_set,DBIL,1,0.06,15.3,12.0,19.3,373
NORMA_q_age_set,DBIL,2,0.15,11.5,8.6,15.1,374
NORMA_q_age_set,DBIL,3,0.28,13.4,10.3,17.3,372
NORMA_q_age_set,CRE,7,1.12,9.1,8.7,9.5,23387
NORMA_q_age_set,CRE,2,0.2,7.6,7.3,8.0,23387
NORMA_q_age_set,CO2,10,2.55,23.0,22.6,23.4,38349
NORMA_q_age_set,CO2,9,1.87,18.4,18.0,18.8,38352
NORMA_q_age_set,CO2,8,1.5,16.3,15.9,16.7,38352
NORMA_q_age_set,CO2,7,1.22,14.4,14.1,14.8,38348
NORMA_q_age_set,CO2,6,0.98,13.3,12.9,13.6,38351
NORMA_q_age_set,DBIL,4,0.48,12.9,9.8,16.6,373
NORMA_q_age_set,CO2,4,0.59,12.0,11.7,12.3,38350
NORMA_q_age_set,CO2,3,0.41,11.6,11.3,12.0,38353
NORMA_q_age_set,CO2,2,0.24,11.4,11.1,11.8,38351
NORMA_q_age_set,CO2,1,0.08,11.6,11.3,12.0,38351
NORMA_q_age_set,CL,6,0.86,10.1,9.7,10.4,26198
NORMA_q_age_set,CL,10,2.26,19.6,19.1,20.1,26199
NORMA_q_age_set,CL,9,1.64,15.3,14.9,15.7,26198
NORMA_q_age_set,CL,8,1.31,12.8,12.4,13.2,26197
NORMA_q_age_set,CRE,1,0.07,7.6,7.2,7.9,23387
NORMA_q_age_set,CO2,5,0.77,12.2,11.9,12.6,38351
NORMA_q_age_set,GLU,1,0.26,8.9,8.7,9.1,105465
NORMA_q_age_set,DBIL,6,0.94,14.5,11.3,18.5,372
NORMA_q_age_set,HDL,6,1.42,0.0,0.0,56.2,3
NORMA_q_age_set,HDL,5,1.32,0.0,0.0,56.2,3
NORMA_q_age_set,HDL,4,1.12,0.0,0.0,56.2,3
NORMA_q_age_set,HDL,3,0.95,0.0,0.0,65.8,2
NORMA_q_age_set,CL,5,0.67,9.4,9.1,9.8,26198
NORMA_q_age_set,HDL,2,0.77,0.0,0.0,49.0,4
NORMA_q_age_set,HDL,1,0.61,0.0,0.0,49.0,4
NORMA_q_age_set,HCT,10,2.5,17.2,16.8,17.7,26939
NORMA_q_age_set,HCT,9,2.06,14.1,13.7,14.6,26939
NORMA_q_age_set,HCT,8,1.84,12.8,12.4,13.2,26939
NORMA_q_age_set,HCT,7,1.69,11.6,11.2,12.0,26939
NORMA_q_age_set,HCT,6,1.57,10.8,10.5,11.2,26939
NORMA_q_age_set,HCT,5,1.46,9.9,9.5,10.3,26939
NORMA_q_age_set,HCT,4,1.34,9.5,9.2,9.9,26939
NORMA_q_age_set,HCT,3,1.2,8.9,8.6,9.3,26939
NORMA_q_age_set,HCT,2,1.01,8.7,8.4,9.1,26939
NORMA_q_age_set,HCT,1,0.59,8.8,8.5,9.2,26939
NORMA_q_age_set,GLU,9,5.25,13.4,13.2,13.6,105464
NORMA_q_age_set,GLU,8,4.06,13.5,13.3,13.7,105464
NORMA_q_age_set,GLU,7,3.27,13.1,12.9,13.3,105465
NORMA_q_age_set,GLU,6,2.67,12.4,12.2,12.6,105464
NORMA_q_age_set,GLU,5,2.16,11.3,11.1,11.5,105463
NORMA_q_age_set,GLU,4,1.69,10.3,10.2,10.5,105466
NORMA_q_age_set,GLU,3,1.23,9.4,9.3,9.6,105464
NORMA_q_age_set,GLU,2,0.76,8.8,8.6,9.0,105464
NORMA_q_age_set,DBIL,10,4.47,33.2,28.7,38.2,373
NORMA_q_age_set,DBIL,9,2.49,29.8,25.3,34.6,373
NORMA_q_age_set,DBIL,8,1.71,20.1,16.4,24.5,373
NORMA_q_age_set,DBIL,7,1.24,16.7,13.2,20.8,372
NORMA_q_age_set,DBIL,5,0.68,11.5,8.6,15.1,375
NORMA_q_age_set,GLU,10,7.78,13.4,13.2,13.6,105465
NORMA_q_age_set,AST,4,0.4,9.8,9.0,10.7,4606
NORMA_q_age_set,CL,3,0.35,9.1,8.7,9.4,26197
NORMA_q_age_set,ALT,9,2.0,17.4,16.3,18.5,4479
NORMA_q_age_set,ALT,8,1.37,14.7,13.7,15.8,4479
NORMA_q_age_set,ALT,7,1.03,12.7,11.8,13.7,4480
NORMA_q_age_set,ALT,6,0.8,12.9,12.0,14.0,4479
NORMA_q_age_set,ALT,5,0.6,12.7,11.8,13.8,4480
NORMA_q_age_set,ALT,4,0.44,12.7,11.8,13.7,4479
NORMA_q_age_set,ALT,3,0.3,12.5,11.5,13.5,4480
NORMA_q_age_set,ALT,2,0.18,12.5,11.6,13.5,4479
NORMA_q_age_set,ALT,1,0.06,12.4,11.5,13.4,4480
NORMA_q_age_set,ALP,10,3.36,21.3,20.1,22.4,4854
NORMA_q_age_set,ALP,9,2.05,16.9,15.8,17.9,4852
NORMA_q_age_set,ALP,8,1.43,16.3,15.3,17.4,4855
NORMA_q_age_set,ALP,7,1.02,14.5,13.5,15.5,4853
NORMA_q_age_set,ALT,10,3.64,20.0,18.8,21.2,4480
NORMA_q_age_set,ALP,6,0.73,13.5,12.6,14.5,4853
NORMA_q_age_set,ALP,4,0.38,11.6,10.7,12.5,4853
NORMA_q_age_set,ALP,3,0.26,12.7,11.8,13.6,4854
NORMA_q_age_set,ALP,2,0.15,12.1,11.2,13.0,4853
NORMA_q_age_set,ALP,1,0.05,12.8,11.8,13.7,4854
NORMA_q_age_set,ALB,10,2.21,22.8,21.9,23.8,7477
NORMA_q_age_set,ALB,9,1.85,18.3,17.4,19.2,7476
NORMA_q_age_set,ALB,8,1.67,16.3,15.5,17.2,7476
NORMA_q_age_set,ALB,7,1.55,15.1,14.3,15.9,7475
NORMA_q_age_set,ALB,6,1.45,12.9,12.2,13.7,7478
NORMA_q_age_set,HDL,7,1.51,0.0,0.0,56.2,3
NORMA_q_age_set,ALB,3,1.1,11.4,10.7,12.1,7478
NORMA_q_age_set,ALB,4,1.24,11.7,11.0,12.4,7476
NORMA_q_age_set,ALB,5,1.35,12.5,11.8,13.3,7475
NORMA_q_age_set,ALP,5,0.53,13.7,12.7,14.7,4854
NORMA_q_age_set,CL,4,0.51,9.4,9.0,9.7,26199
NORMA_q_age_set,AST,1,0.05,8.6,7.9,9.5,4607
NORMA_q_age_set,AST,3,0.28,9.6,8.8,10.5,4607
NORMA_q_age_set,CL,2,0.21,9.1,8.7,9.4,26199
NORMA_q_age_set,CL,1,0.07,8.9,8.5,9.2,26199
NORMA_q_age_set,CA,10,2.16,22.2,21.7,22.7,25255
NORMA_q_age_set,CA,9,1.67,15.7,15.2,16.1,25255
NORMA_q_age_set,CA,8,1.41,13.2,12.8,13.6,25255
NORMA_q_age_set,CA,7,1.21,11.3,10.9,11.6,25255
NORMA_q_age_set,CA,6,1.03,9.9,9.5,10.3,25255
NORMA_q_age_set,CA,5,0.86,9.1,8.7,9.4,25255
NORMA_q_age_set,CA,4,0.68,8.9,8.6,9.3,25254
NORMA_q_age_set,CA,3,0.49,8.8,8.4,9.1,25256
NORMA_q_age_set,CA,2,0.29,8.1,7.8,8.5,25255
NORMA_q_age_set,CA,1,0.1,8.3,8.0,8.6,25256
NORMA_q_age_set,BUN,10,3.63,24.4,23.9,24.9,24731
NORMA_q_age_set,AST,2,0.16,9.9,9.0,10.8,4606
NORMA_q_age_set,BUN,9,2.4,18.3,17.8,18.8,24730
NORMA_q_age_set,BUN,7,1.5,10.3,10.0,10.7,24731
NORMA_q_age_set,BUN,6,1.21,8.4,8.0,8.7,24730
NORMA_q_age_set,BUN,5,0.95,7.2,6.8,7.5,24730
NORMA_q_age_set,BUN,4,0.71,6.6,6.3,6.9,24731
NORMA_q_age_set,BUN,3,0.49,6.4,6.1,6.8,24730
NORMA_q_age_set,BUN,2,0.28,6.2,5.9,6.5,24730
NORMA_q_age_set,BUN,1,0.09,6.3,6.0,6.6,24731
NORMA_q_age_set,AST,10,3.62,23.7,22.5,24.9,4607
NORMA_q_age_set,AST,9,2.0,18.6,17.5,19.8,4606
NORMA_q_age_set,AST,8,1.33,14.1,13.1,15.1,4607
NORMA_q_age_set,AST,7,0.96,13.1,12.2,14.1,4606
NORMA_q_age_set,AST,6,0.72,11.2,10.3,12.1,4605
NORMA_q_age_set,AST,5,0.54,10.6,9.8,11.5,4608
NORMA_q_age_set,BUN,8,1.87,14.0,13.6,14.5,24730
NORMA_q_age_set,HDL,8,1.72,0.0,0.0,56.2,3
NORMA_q_age_set,NA,3,0.3,10.3,10.0,10.7,29064
NORMA_q_age_set,HDL,10,2.03,0.0,0.0,56.2,3
NORMA_q_age_set,RDW,3,0.65,6.5,6.1,6.8,19980
NORMA_q_age_set,RDW,2,0.34,5.4,5.1,5.7,19982
NORMA_q_age_set,RDW,1,0.11,5.4,5.1,5.7,19982
NORMA_q_age_set,RBC,10,2.49,18.0,17.5,18.5,22549
NORMA_q_age_set,RBC,9,2.05,14.3,13.9,14.8,22548
NORMA_q_age_set,RBC,8,1.83,13.1,12.7,13.6,22549
NORMA_q_age_set,RBC,7,1.67,11.7,11.2,12.1,22548
NORMA_q_age_set,RBC,6,1.55,11.1,10.7,11.5,22548
NORMA_q_age_set,RBC,5,1.43,10.0,9.6,10.4,22549
NORMA_q_age_set,RBC,4,1.31,9.7,9.3,10.1,22548
NORMA_q_age_set,RBC,3,1.16,9.0,8.6,9.4,22549
NORMA_q_age_set,RBC,2,0.94,8.8,8.4,9.2,22548
NORMA_q_age_set,RBC,1,0.45,7.6,7.3,8.0,22549
NORMA_q_age_set,RDW,4,0.99,7.5,7.1,7.8,19982
NORMA_q_age_set,PLT,10,2.32,24.2,23.6,24.8,21970
NORMA_q_age_set,PLT,8,1.31,14.6,14.1,15.0,21969
NORMA_q_age_set,PLT,7,1.05,10.9,10.5,11.3,21969
NORMA_q_age_set,PLT,6,0.82,9.0,8.6,9.4,21969
NORMA_q_age_set,PLT,5,0.63,8.0,7.7,8.4,21970
NORMA_q_age_set,PLT,4,0.46,7.5,7.2,7.9,21968
NORMA_q_age_set,PLT,3,0.32,7.3,7.0,7.7,21970
NORMA_q_age_set,PLT,2,0.19,6.8,6.5,7.1,21969
NORMA_q_age_set,PLT,1,0.06,6.4,6.1,6.8,21970
NORMA_q_age_set,NA,10,2.05,18.2,17.7,18.6,29065
NORMA_q_age_set,NA,9,1.47,13.9,13.5,14.3,29065
NORMA_q_age_set,NA,8,1.16,12.4,12.0,12.8,29064
NORMA_q_age_set,NA,7,0.93,12.0,11.6,12.4,29065
NORMA_q_age_set,NA,6,0.73,11.4,11.1,11.8,29064
NORMA_q_age_set,PLT,9,1.62,21.3,20.8,21.8,21969
NORMA_q_age_set,NA,5,0.57,11.0,10.6,11.3,29065
NORMA_q_age_set,RDW,5,1.24,9.2,8.8,9.6,19981
NORMA_q_age_set,RDW,7,1.67,13.3,12.8,13.7,19984
NORMA_q_age_set,TBIL,1,0.05,10.7,9.8,11.7,4508
NORMA_q_age_set,TBIL,2,0.15,10.1,9.2,11.0,4508
NORMA_q_age_set,ALB,2,0.89,12.3,11.5,13.0,7476
NORMA_q_age_set,TBIL,3,0.25,10.3,9.5,11.3,4506
NORMA_q_age_set,TBIL,4,0.35,9.0,8.2,9.9,4508
NORMA_q_age_set,TBIL,5,0.47,11.2,10.3,12.2,4509
NORMA_q_age_set,TBIL,6,0.6,10.8,9.9,11.7,4505
NORMA_q_age_set,TBIL,7,0.76,10.9,10.0,11.8,4508
NORMA_q_age_set,TBIL,8,0.98,11.4,10.5,12.3,4507
NORMA_q_age_set,TBIL,9,1.26,13.0,12.1,14.1,4507
NORMA_q_age_set,TBIL,10,2.17,28.3,27.0,29.6,4508
NORMA_q_age_set,TC,1,0.07,0.0,0.0,27.8,10
NORMA_q_age_set,TC,2,0.23,10.0,1.8,40.4,10
NORMA_q_age_set,RDW,6,1.45,11.2,10.7,11.6,19981
NORMA_q_age_set,TC,3,0.37,0.0,0.0,27.8,10
NORMA_q_age_set,TC,5,0.69,20.0,5.7,51.0,10
NORMA_q_age_set,TC,6,1.01,0.0,0.0,29.9,9
NORMA_q_age_set,TC,7,1.16,10.0,1.8,40.4,10
NORMA_q_age_set,TC,8,1.34,10.0,1.8,40.4,10
NORMA_q_age_set,TC,9,1.65,10.0,1.8,40.4,10
NORMA_q_age_set,TC,10,2.12,20.0,5.7,51.0,10
NORMA_q_age_set,TGL,1,0.06,11.6,6.4,20.1,86
NORMA_q_age_set,TGL,2,0.23,22.4,14.8,32.3,85
NORMA_q_age_set,TGL,3,0.38,18.8,11.9,28.4,85
NORMA_q_age_set,TGL,4,0.55,8.2,4.0,16.0,85
NORMA_q_age_set,RDW,10,3.45,18.3,17.7,18.8,19982
NORMA_q_age_set,RDW,9,2.38,15.8,15.3,16.3,19979
NORMA_q_age_set,RDW,8,1.95,15.0,14.5,15.5,19981
NORMA_q_age_set,TC,4,0.52,20.0,5.7,51.0,10
NORMA_q_age_set,HDL,9,1.78,0.0,0.0,56.2,3
NORMA_q_age_set,NA,4,0.43,10.5,10.2,10.9,29065
NORMA_q_age_set,NA,1,0.06,9.9,9.6,10.2,29065
NORMA_q_age_set,MCH,8,1.03,11.1,10.7,11.6,20333
NORMA_q_age_set,MCH,7,0.77,11.7,11.3,12.2,20332
NORMA_q_age_set,MCH,6,0.57,11.3,10.8,11.7,20332
NORMA_q_age_set,MCH,5,0.43,11.0,10.5,11.4,20326
NORMA_q_age_set,MCH,4,0.31,11.1,10.6,11.5,20340
NORMA_q_age_set,MCH,3,0.21,10.9,10.5,11.3,20333
NORMA_q_age_set,MCH,2,0.12,11.6,11.1,12.0,20333
NORMA_q_age_set,MCH,1,0.04,10.9,10.5,11.3,20333
NORMA_q_age_set,K,10,1.54,17.5,17.1,17.9,32423
NORMA_q_age_set,K,9,1.1,12.9,12.6,13.3,32422
NORMA_q_age_set,K,8,0.87,12.0,11.7,12.4,32422
NORMA_q_age_set,K,7,0.7,10.9,10.6,11.3,32422
NORMA_q_age_set,K,6,0.56,11.0,10.6,11.3,32422
NORMA_q_age_set,MCH,9,1.29,10.5,10.1,11.0,20333
NORMA_q_age_set,K,5,0.44,10.8,10.5,11.2,32423
NORMA_q_age_set,K,3,0.23,10.4,10.1,10.7,32422
NORMA_q_age_set,K,2,0.14,10.1,9.7,10.4,32422
NORMA_q_age_set,K,1,0.05,10.3,9.9,10.6,32423
NORMA_q_age_set,HGB,10,2.5,17.5,17.1,17.9,27504
NORMA_q_age_set,HGB,9,2.06,14.6,14.2,15.1,27503
NORMA_q_age_set,HGB,8,1.84,13.3,12.9,13.7,27504
NORMA_q_age_set,HGB,7,1.69,12.1,11.7,12.4,27505
NORMA_q_age_set,HGB,6,1.57,11.3,10.9,11.6,27504
NORMA_q_age_set,HGB,5,1.46,10.7,10.4,11.1,27504
NORMA_q_age_set,HGB,4,1.34,9.8,9.4,10.1,27503
NORMA_q_age_set,HGB,3,1.21,9.5,9.2,9.9,27505
NORMA_q_age_set,HGB,2,1.02,9.3,8.9,9.6,27504
NORMA_q_age_set,HGB,1,0.58,8.8,8.4,9.1,27505
NORMA_q_age_set,K,4,0.33,10.3,10.0,10.7,32422
NORMA_q_age_set,NA,2,0.17,10.2,9.8,10.5,29065
NORMA_q_age_set,MCH,10,1.71,13.2,12.7,13.6,20333
NORMA_q_age_set,MCHC,2,0.27,10.6,10.2,11.0,21623
NORMA_q_age_set,MPV,10,2.8,13.5,12.9,14.0,15337
NORMA_q_age_set,MPV,9,1.8,10.3,9.8,10.7,15337
NORMA_q_age_set,MPV,8,1.36,10.5,10.0,11.0,15336
NORMA_q_age_set,MPV,7,1.06,10.5,10.0,11.0,15337
NORMA_q_age_set,MPV,6,0.84,10.5,10.0,11.0,15336
NORMA_q_age_set,MPV,5,0.65,10.7,10.2,11.2,15337
NORMA_q_age_set,MPV,4,0.49,10.1,9.6,10.6,15337
NORMA_q_age_set,MPV,3,0.34,10.4,9.9,10.8,15334
NORMA_q_age_set,MPV,2,0.2,10.8,10.3,11.3,15339
NORMA_q_age_set,MPV,1,0.07,10.7,10.2,11.2,15337
NORMA_q_age_set,MCV,10,1.61,17.0,16.5,17.6,21311
NORMA_q_age_set,MCV,9,1.03,13.2,12.8,13.7,21311
NORMA_q_age_set,MCV,8,0.73,12.0,11.5,12.4,21310
NORMA_q_age_set,MCHC,1,0.09,10.3,9.9,10.7,21624
NORMA_q_age_set,MCV,7,0.55,11.1,10.7,11.5,21311
NORMA_q_age_set,MCV,5,0.32,9.9,9.5,10.3,21311
NORMA_q_age_set,MCV,4,0.24,9.8,9.4,10.2,21311
NORMA_q_age_set,MCV,3,0.17,9.6,9.2,10.0,21310
NORMA_q_age_set,MCV,2,0.1,9.9,9.5,10.3,21311
NORMA_q_age_set,MCV,1,0.03,9.5,9.1,9.9,21311
NORMA_q_age_set,MCHC,10,2.31,15.4,14.9,15.9,21624
NORMA_q_age_set,MCHC,9,1.8,11.9,11.4,12.3,21623
NORMA_q_age_set,MCHC,8,1.53,10.8,10.4,11.3,21623
NORMA_q_age_set,MCHC,7,1.32,10.6,10.2,11.0,21624
NORMA_q_age_set,MCHC,6,1.13,10.5,10.1,10.9,21623
NORMA_q_age_set,MCHC,5,0.91,10.7,10.3,11.1,21623
NORMA_q_age_set,MCHC,4,0.67,10.3,9.9,10.7,21624
NORMA_q_age_set,MCHC,3,0.45,10.6,10.2,11.0,21623
NORMA_q_age_set,MCV,6,0.42,10.2,9.8,10.6,21310
NORMA_q_age_set,ALB,1,0.44,13.5,12.8,14.3,7477
NORMA_q_age_set,TGL,9,2.42,20.0,12.9,29.7,85
NORMA_q_age_set,TGL,6,1.01,20.0,12.9,29.7,85
NORMA_q_age_set,TGL,8,1.81,21.2,13.8,31.0,85
NORMA_q_age_set,TGL,7,1.38,20.0,12.9,29.7,85
NORMA_q_age_set,WBC,10,2.6,23.0,22.5,23.6,21453
NORMA_q_age_set,WBC,9,1.73,16.8,16.3,17.3,21452
NORMA_q_age_set,WBC,8,1.34,12.4,12.0,12.9,21452
NORMA_q_age_set,WBC,6,0.84,8.7,8.3,9.0,21452
NORMA_q_age_set,WBC,5,0.64,8.0,7.6,8.4,21453
NORMA_q_age_set,WBC,4,0.47,6.8,6.5,7.2,21452
NORMA_q_age_set,WBC,3,0.33,6.6,6.3,7.0,21452
NORMA_q_age_set,WBC,2,0.19,6.2,5.9,6.6,21452
NORMA_q_age_set,TGL,5,0.74,17.4,10.9,26.8,86
NORMA_q_age_set,WBC,7,1.06,9.9,9.5,10.3,21452
NORMA_q_age_set,TP,10,2.22,27.8,26.6,28.9,5620
NORMA_q_age_set,WBC,1,0.06,6.1,5.8,6.4,21453
NORMA_q_age_set,TGL,10,4.03,20.9,13.7,30.7,86
NORMA_q_age_set,TP,1,0.1,11.5,10.7,12.4,5620
NORMA_q_age_set,TP,2,0.29,11.2,10.4,12.0,5621
NORMA_q_age_set,TP,4,0.69,12.6,11.8,13.5,5619
NORMA_q_age_set,TP,3,0.49,11.1,10.3,12.0,5619
NORMA_q_age_set,TP,5,0.89,12.5,11.7,13.4,5620
NORMA_q_age_set,TP,6,1.09,14.0,13.1,14.9,5620
NORMA_q_age_set,TP,7,1.28,14.8,13.8,15.7,5620
NORMA_q_age_set,TP,8,1.48,18.6,17.6,19.6,5619
NORMA_q_age_set,TP,9,1.74,20.8,19.8,21.9,5620
NORMA_q_age_set_co,CRE,5,0.78,8.7,8.3,9.1,23387
NORMA_q_age_set_co,CRE,2,0.23,8.0,7.7,8.4,23387
NORMA_q_age_set_co,CRE,3,0.39,7.8,7.5,8.2,23386
NORMA_q_age_set_co,CRE,4,0.57,8.5,8.1,8.9,23387
NORMA_q_age_set_co,CRE,1,0.08,7.4,7.1,7.7,23387
NORMA_q_age_set_co,CRE,6,1.02,9.3,8.9,9.7,23386
NORMA_q_age_set_co,DBIL,2,0.16,13.1,10.1,16.9,374
NORMA_q_age_set_co,CRE,8,1.58,11.1,10.7,11.5,23386
NORMA_q_age_set_co,CRE,9,2.04,14.3,13.8,14.7,23387
NORMA_q_age_set_co,CRE,10,3.4,25.4,24.8,26.0,23387
NORMA_q_age_set_co,DBIL,1,0.05,15.5,12.2,19.6,373
NORMA_q_age_set_co,CO2,10,3.03,24.5,24.0,24.9,38351
NORMA_q_age_set_co,CRE,7,1.28,9.5,9.1,9.9,23387
NORMA_q_age_set_co,CO2,9,2.16,19.4,19.0,19.8,38351
NORMA_q_age_set_co,CL,7,1.22,11.4,11.0,11.8,26198
NORMA_q_age_set_co,CO2,7,1.37,14.2,13.8,14.5,38350
NORMA_q_age_set_co,CO2,6,1.1,13.2,12.8,13.5,38350
NORMA_q_age_set_co,CO2,5,0.86,11.6,11.3,11.9,38350
NORMA_q_age_set_co,CO2,4,0.65,11.9,11.5,12.2,38350
NORMA_q_age_set_co,CO2,3,0.45,11.1,10.8,11.5,38353
NORMA_q_age_set_co,CO2,2,0.27,11.1,10.8,11.4,38351
NORMA_q_age_set_co,CO2,1,0.09,11.1,10.8,11.5,38351
NORMA_q_age_set_co,CL,10,2.79,18.7,18.2,19.1,26199
NORMA_q_age_set_co,CL,9,1.96,14.7,14.3,15.1,26198
NORMA_q_age_set_co,CL,8,1.53,12.4,12.0,12.8,26198
NORMA_q_age_set_co,DBIL,3,0.34,12.6,9.6,16.4,372
NORMA_q_age_set_co,CL,6,0.97,10.6,10.3,11.0,26199
NORMA_q_age_set_co,CL,5,0.76,10.1,9.7,10.4,26198
NORMA_q_age_set_co,CO2,8,1.7,16.2,15.8,16.6,38351
NORMA_q_age_set_co,DBIL,4,0.53,11.0,8.2,14.6,373
