dataset,target_state,analyte,method,n,mae,mape,rmse,r2,bias,n_analytes,n_targets
eicu,normal,CL,Gaussian_eb,32092.0,1.9812359507486403,1.9429705236704415,2.4830977942521493,-0.0191397702242548,0.097115765928474,,
eicu,normal,CL,Cohen_m2,32092.0,2.172876217293053,2.1357351706493293,2.760746586922244,-0.2597929949080184,0.4850059135082311,,
eicu,normal,CL,Cohen_m3,32092.0,2.1617744542796697,2.1052890865956946,2.651314912466752,-0.1618999428641108,-0.8305560700037259,,
eicu,normal,CL,Cohen_m4,32092.0,1.9367440005096432,1.8900827344104056,2.371228402362591,0.0706209512923328,-0.445945819149614,,
eicu,all_states,CL,NORMA_normal,57637.0,3.46877219046271,3.307062291657152,4.681192643782861,0.363761176189488,-1.1350532056663296,,
eicu,all_states,CL,NORMA_marginal,57637.0,2.743455653643882,2.631250482878523,3.6919764517859055,0.6042463003667933,-0.6106563255127297,,
eicu,all_states,CL,NORMA_marginal_freq,57637.0,3.4528196895022925,3.293371131320825,4.653501508427325,0.3712661294918382,-1.097811637083667,,
eicu,all_states,CL,NORMA_oracle,57637.0,1.692628282911378,1.634482662538547,2.1956073695685205,0.8600359507386953,-0.120587491351279,,
eicu,all_states,CL,Mean,57637.0,3.447367035757613,3.349020291579432,4.427253477535253,0.4309166042719025,0.5528358936094755,,
eicu,all_states,CL,Last,57637.0,2.599788330412756,2.5223067581299783,3.703982417210264,0.6016682065672512,0.326630463070597,,
eicu,all_states,CL,ARIMA,57637.0,3.022357366479385,2.931617571725973,4.49253926161059,0.4140090602716064,0.4269426693562011,,
eicu,all_states,CL,PopRI,57637.0,4.774953588840502,4.568836602854226,6.05431689154372,-0.0642347518578125,-1.4874125995454308,,
eicu,all_states,CL,PerRI,57637.0,3.573660496408505,3.472493671892712,4.713908808743868,0.3548369411003436,0.6716825921040299,,
eicu,all_states,CL,Gaussian_mle,57637.0,4.3515629374798,4.165469912366404,5.681333145084486,0.0628531459160872,-1.1236808281400483,,
eicu,all_states,CL,Gaussian_trunc,57637.0,11.996625487460424,11.62531163695204,16.114394737244023,-6.539371344177015,1.5741276015303485,,
eicu,all_states,CL,Gaussian_eb,57637.0,4.398840455754579,4.210988347253396,5.733451454783192,0.0455802489803066,-1.1963048489704862,,
eicu,all_states,CL,Cohen_m2,57637.0,3.731973876640733,3.5888225439363457,4.785634585756004,0.3350542608515816,-0.5729369424893775,,
eicu,all_states,CL,Cohen_m3,57637.0,4.378752937120326,4.15624878787453,5.627098461785431,0.0806599763455637,-2.044096737787225,,
eicu,all_states,CL,Cohen_m4,57637.0,4.1432142557011495,3.942909295344659,5.363264906795207,0.1648477877814801,-1.637717561867243,,
eicu,normal,CO2,NORMA_normal,33932.0,1.217478286395106,4.76081421606544,1.5178145176179607,0.121795861091193,-0.232241322653313,,
eicu,normal,CO2,NORMA_marginal,33932.0,1.4900226136140489,5.838964160420455,1.9161767195402464,-0.3996814067699812,-0.2407836907067717,,
