outcome,analyte,method,n,n_flagged,flag_rate,logrank_p,rr_24h,rr_72h,rr_168h,rr_720h,landmark_hours,anchor,target_sensitivity
aki,ALP,PerRI,503,88,0.1749502982107356,0.4543961222610604,0.0,0.5648758928147691,0.4829893214421064,0.293918387616815,168.0,soc_rate,0.25
aki,ALP,PopRI,4114,927,0.2253281477880408,0.71514610566394,0.8186603704920425,1.0490828024214354,1.0492795034726334,1.865206972672198,0.0,sensitivity,0.25
aki,ALP,PopRI,3114,597,0.1917148362235067,0.2585609233557848,1.7257318166254665,1.5014877547435566,1.009873938163956,1.806316900579326,24.0,sensitivity,0.25
aki,ALP,PopRI,3114,150,0.048169556840077,0.5257773382591908,1.3855951972974123,1.6324226272133129,0.8261091193518045,0.9160899377830038,24.0,soc_rate,0.25
aki,ALP,PopRI,1581,305,0.1929158760278304,0.7924185142779775,0.9221023750966868,0.8462018810170103,0.9360233447475508,2.6441079407786616,72.0,sensitivity,0.25
aki,ALP,PopRI,1581,181,0.1144845034788108,0.5598798129753056,1.0128648269783935,0.433868651813747,0.7690616489850635,0.5561765689138665,72.0,soc_rate,0.25
aki,ALP,PopRI,503,97,0.1928429423459244,0.616150810027648,0.8962816422855506,1.0064809137487458,0.843256543632793,4.5185822338059936,168.0,sensitivity,0.25
aki,ALP,PopRI,503,88,0.1749502982107356,0.4022690492159101,0.0,0.5127233254007507,0.4372259997498947,0.2629749537662552,168.0,soc_rate,0.25
aki,ALP,StandardOfCare,3114,150,0.048169556840077,0.7246991497365469,1.2043977279957792,0.91168104699117,0.7148981215658661,0.936614884356884,24.0,sensitivity,0.25
aki,ALP,StandardOfCare,3114,150,0.048169556840077,0.7246991497365469,1.2043977279957792,0.91168104699117,0.7148981215658661,0.936614884356884,24.0,soc_rate,0.25
aki,ALP,StandardOfCare,1581,181,0.1144845034788108,0.9107585332898396,0.4432069600487215,1.6621528424036731,0.6682853034045995,0.8491845687905822,72.0,sensitivity,0.25
aki,ALP,StandardOfCare,1581,181,0.1144845034788108,0.9107585332898396,0.4432069600487215,1.6621528424036731,0.6682853034045995,0.8491845687905822,72.0,soc_rate,0.25
aki,ALP,StandardOfCare,503,88,0.1749502982107356,0.8146801827596526,1.0771067975603743,0.5231284654925754,1.2308905070413525,0.6187193739317,168.0,sensitivity,0.25
aki,ALP,StandardOfCare,503,88,0.1749502982107356,0.8146801827596526,1.0771067975603743,0.5231284654925754,1.2308905070413525,0.6187193739317,168.0,soc_rate,0.25
aki,ALT,Cohen_m2,3331,1006,0.3020114079855899,0.1432181817499248,0.5935526579095022,0.5383077071440284,0.7470204058556376,0.675941391684569,0.0,sensitivity,0.25
aki,ALT,Cohen_m2,2548,658,0.2582417582417582,0.5962704422101195,1.27079166090713,0.623104972401202,0.9263279781056002,0.7645094535271991,24.0,sensitivity,0.25
aki,ALT,Cohen_m2,2548,165,0.064756671899529,0.5871043204808009,1.3155646255768263,0.6357010882202505,0.6331946665414501,0.4833339761096411,24.0,soc_rate,0.25
aki,ALT,Cohen_m2,1347,297,0.220489977728285,0.6928080093983,0.6496490081862542,1.268292073799877,1.4766813175581674,0.5284668227956688,72.0,sensitivity,0.25
aki,ALT,Cohen_m2,1347,188,0.139569413511507,0.5082748529956203,1.1324975362164091,0.6671506712231007,0.8788737851693412,0.3593694287211084,72.0,soc_rate,0.25
aki,ALT,Cohen_m2,449,90,0.2004454342984409,0.8111119478549244,4.443037974683642,2.2497345093202337,1.7127238263471305,0.3892034809089449,168.0,sensitivity,0.25
aki,ALT,Cohen_m2,449,89,0.198218262806236,0.6542098595018409,4.512820512820291,1.189392568043654,0.945749408607212,0.2413667334005169,168.0,soc_rate,0.25
aki,ALT,Cohen_m3,3331,609,0.18282797958571,0.138650032878512,1.1555046729664329,1.2041890494489766,1.2928208574925208,2.456607111484262,0.0,sensitivity,0.25
aki,ALT,Cohen_m3,2548,456,0.1789638932496075,0.1573644321448973,0.9250853038211556,1.6686354864975472,1.4363468587777424,1.8801947145110889,24.0,sensitivity,0.25
aki,ALT,Cohen_m3,2548,165,0.064756671899529,0.9151281644128108,1.3079079359121657,1.425338772713304,0.7772034827720246,3.041425134086503,24.0,soc_rate,0.25
aki,ALT,Cohen_m3,1347,185,0.1373422420193021,0.1034547366334668,1.1764065183456325,2.2760094561307884,1.9033424318010803,3.5523519138193644,72.0,sensitivity,0.25
aki,ALT,Cohen_m3,1347,188,0.139569413511507,0.2597359730079396,1.1609622621081672,1.8104821466549816,1.8366535570648512,3.524129538165063,72.0,soc_rate,0.25
