dataset,target_state,analyte,method,n,mae,mape,rmse,r2,bias,n_analytes,n_targets
ehrshot,all_states,HDL,NORMA_oracle,101.0,5.495885754575824,10.464605128184694,7.403090922144536,0.8401406609211898,0.5479589405626354,,
ehrshot,all_states,HDL,Mean,101.0,6.644960211979647,13.233940191947054,9.894170551429127,0.7144575831420246,-0.6177287913585926,,
ehrshot,all_states,HDL,Last,101.0,8.138613861386139,16.217974222391696,12.216690417313323,0.5646696121904884,1.9405940594059403,,
ehrshot,all_states,HDL,ARIMA,101.0,9.510801882994608,18.31212565225825,16.632032466471514,0.1931319947265524,4.358950115543268,,
ehrshot,all_states,HDL,PopRI,101.0,20.663366336633665,49.07344130102464,23.904305921405843,-0.6667256648301938,15.11881188118812,,
ehrshot,all_states,HDL,PerRI,101.0,7.447991187058159,14.731171179540858,10.794211039841429,0.6601450059209246,-0.2670490510339193,,
ehrshot,all_states,HDL,Gaussian_mle,101.0,11.346996222929633,27.88635303598986,16.652003902586152,0.1911930870510474,5.66195258120282,,
ehrshot,all_states,HDL,Gaussian_trunc,101.0,25.06692656796325,50.00152002692526,52.25503558126525,-6.964676524256089,2.33554233988228,,
ehrshot,all_states,HDL,Gaussian_eb,101.0,9.89321067367391,23.658367827843048,14.813102150746154,0.3599647668460956,3.893840347181992,,
ehrshot,all_states,HDL,Cohen_m2,101.0,7.1692265803271,15.624488249395156,10.411399855847431,0.6838231278266147,0.7059723882391898,,
ehrshot,all_states,HDL,Cohen_m3,101.0,8.796260267201037,20.52782132495284,12.115877202608466,0.5718247375835072,3.624687950209816,,
ehrshot,all_states,HDL,Cohen_m4,101.0,7.8492035440879295,18.246739666818616,10.938466315899973,0.6510005728574109,3.16542661308062,,
ehrshot,normal,HGB,NORMA_normal,180.0,0.5038896963331435,3.706723275809921,0.6729696323656138,0.6701577083547683,0.0419959470960829,,
ehrshot,normal,HGB,NORMA_marginal,180.0,0.6813875374279159,4.923572828252681,0.9492640190314156,0.3437195849896352,-0.4718887154945893,,
ehrshot,normal,HGB,NORMA_marginal_freq,180.0,1.1948476880623058,8.586003420724314,1.3921005346881488,-0.4114210989456737,-1.1744736045449438,,
ehrshot,normal,HGB,NORMA_oracle,180.0,0.5038896963331435,3.706723275809921,0.6729696323656138,0.6701577083547683,0.0419959470960829,,
ehrshot,normal,HGB,Mean,180.0,1.208845316427512,8.781394422616192,1.6430856403877112,-0.96623673222803,-0.9558050961775598,,
ehrshot,normal,HGB,Last,180.0,0.7494444539811875,5.467210704650933,1.1232146054357124,0.081157893345127,-0.4149999904632568,,
ehrshot,normal,HGB,ARIMA,180.0,0.8814222548929684,6.449042825716249,1.3518692624226345,-0.3310206454551978,-0.4697411115012429,,
ehrshot,normal,HGB,PopRI,180.0,1.011111111111111,7.652062349391498,1.1756322176221232,-0.0066033307977406,0.8977777777777778,,
ehrshot,normal,HGB,PerRI,180.0,1.1806312086152395,8.577256360968011,1.715439269809278,-1.1432167766386212,-0.8876346033994507,,
ehrshot,normal,HGB,Gaussian_mle,180.0,0.5792366412451013,4.289428537373984,0.7505965031452968,0.5896745274244155,0.1208296309784798,,
ehrshot,normal,HGB,Gaussian_trunc,180.0,1.6370050127059737,12.106826443808256,3.432820373397738,-7.582574121104058,-0.9416734966402937,,
ehrshot,normal,HGB,Gaussian_eb,180.0,0.5461448701163127,4.017665705800615,0.7013663742753773,0.641734254885518,0.0575955513376794,,
ehrshot,normal,HGB,Cohen_m2,180.0,0.8239998001522489,5.8635093646310645,1.074864943663964,0.1585599054769104,-0.4436110464731853,,
ehrshot,normal,HGB,Cohen_m3,180.0,0.8855678664313422,6.252366792634258,1.1647516315347042,0.0119428627005033,-0.6137980800204809,,
ehrshot,normal,HGB,Cohen_m4,180.0,0.7482602988349065,5.319702373200982,1.0101946190929212,0.2567661064626352,-0.4410016187032064,,
ehrshot,all_states,HGB,NORMA_normal,751.0,2.356060483198509,25.326162628382136,3.0085235326154973,-0.8345334716284409,2.231188535626814,,
ehrshot,all_states,HGB,NORMA_marginal,751.0,0.6724806933541984,6.400065000878871,0.9539170102606548,0.8155664181729273,0.0896175435005369,,
ehrshot,all_states,HGB,NORMA_marginal_freq,751.0,0.9116004952331912,8.683751796125529,1.1746655323798934,0.720329109313431,0.1999574889104911,,
ehrshot,all_states,HGB,NORMA_oracle,751.0,0.5813497098879553,5.589954182605897,0.8118823680990096,0.8664004381523799,0.0574703536560627,,
ehrshot,all_states,HGB,Mean,751.0,1.239080300626326,11.959464577418732,1.6102216260016904,0.4744789404699008,0.2197748925455136,,
ehrshot,all_states,HGB,Last,751.0,0.7263648614743737,6.770508143864356,1.081779244484116,0.7628101483562132,-0.0375499259298555,,
ehrshot,all_states,HGB,ARIMA,751.0,0.8543125720643668,7.8969298006060145,1.2933316504229284,0.6609696127113549,-0.0436739679081536,,
ehrshot,all_states,HGB,PopRI,751.0,4.078295605858855,42.965887043017794,4.718818037930671,-3.513207237896683,4.038881491344873,,
ehrshot,all_states,HGB,PerRI,751.0,1.2414306550262524,11.937133882577475,1.6967939698386725,0.4164513906749144,0.1579788524341073,,
ehrshot,all_states,HGB,Gaussian_mle,751.0,3.600595904769704,38.59720487224285,4.416344124171313,-2.953162138815052,3.475182773147876,,
ehrshot,all_states,HGB,Gaussian_trunc,751.0,4.150594557998219,43.00914740015367,5.244937795070449,-4.575701275466054,2.4593268983033054,,
ehrshot,all_states,HGB,Gaussian_eb,751.0,3.461836893737025,37.21531406291121,4.272362604640889,-2.6996021607435585,3.328831865418649,,
ehrshot,all_states,HGB,Cohen_m2,751.0,2.1540837502511296,23.244105877181703,2.6583519240640525,-0.4323322239852687,1.781594396050221,,
ehrshot,all_states,HGB,Cohen_m3,751.0,2.1156962296934165,22.790720611687195,2.6126716536263794,-0.3835296824833254,1.6779914215941245,,
ehrshot,all_states,HGB,Cohen_m4,751.0,2.0157493273840443,21.84121993145711,2.5161820396987022,-0.2832253496885777,1.6573264280743352,,
ehrshot,normal,K,NORMA_normal,635.0,0.2481348711299145,6.003978948685996,0.3138045925888774,0.2850113501101537,0.0109113525781105,,
ehrshot,normal,K,NORMA_marginal,635.0,0.2518024526278852,6.094917122801338,0.318406892146625,0.2638853235745798,0.0103140949143348,,
ehrshot,normal,K,NORMA_marginal_freq,635.0,0.2481086462428922,6.002109234449643,0.3137636850508626,0.2851977496699768,0.0099667813325583,,
ehrshot,normal,K,NORMA_oracle,635.0,0.2481348711299145,6.003978948685996,0.3138045925888774,0.2850113501101537,0.0109113525781105,,
ehrshot,normal,K,Mean,635.0,0.2891792333219561,6.967835526121348,0.3652728585081614,0.0312418623216522,-0.0116108099465891,,
ehrshot,normal,K,Last,635.0,0.3284252078138937,7.959898265295508,0.4273568326765849,-0.3260559879294002,0.0221259869552972,,
ehrshot,normal,K,ARIMA,635.0,0.3143734132156455,7.587668021808994,0.4328456422342936,-0.3603374556438163,0.0211516366637875,,
ehrshot,normal,K,PopRI,635.0,0.3198425196850394,7.863114918444991,0.3813052593230279,-0.0556650610430193,0.0875590551181102,,
ehrshot,normal,K,PerRI,635.0,0.3026368913031607,7.275941750689205,0.3821714499662867,-0.0604667037202508,-0.0267802178761035,,
ehrshot,normal,K,Gaussian_mle,635.0,0.274347715673971,6.610874332791822,0.3442960224025214,0.1393143386386032,-0.0110724227813003,,
ehrshot,normal,K,Gaussian_trunc,635.0,0.8356635185217735,20.12400510652347,1.6751923644737388,-19.37557750184217,-0.2751023203735163,,
ehrshot,normal,K,Gaussian_eb,635.0,0.2727237539279732,6.562089222353807,0.3386751325635169,0.1671876131979822,-0.0138594036701311,,
ehrshot,normal,K,Cohen_m2,635.0,0.3145526471475917,7.679163334529824,0.3905047425462172,-0.107218114228063,0.0782302872965655,,
ehrshot,normal,K,Cohen_m3,635.0,0.3043914870014341,7.49367155874836,0.3808904537348915,-0.0533694851397927,0.0892991457961676,,
ehrshot,normal,K,Cohen_m4,635.0,0.2736442223496324,6.696240834485185,0.3436828824179193,0.1423771152188921,0.0504354913966862,,
ehrshot,all_states,K,NORMA_normal,721.0,0.3118358848825738,7.598971811862746,0.415429456969819,0.3438667948163256,0.0055330870386301,,
ehrshot,all_states,K,NORMA_marginal,721.0,0.3081945456862712,7.512269371524473,0.4076337079921687,0.368261100030567,0.0062970396794608,,
ehrshot,all_states,K,NORMA_marginal_freq,721.0,0.31180449118787,7.596370427142728,0.4154221016852507,0.343890028622377,0.0045826818883799,,
ehrshot,all_states,K,NORMA_oracle,721.0,0.2427026378298269,5.870697474650356,0.307502198089387,0.6405041427272418,0.0074657106862484,,
ehrshot,all_states,K,Mean,721.0,0.3475772212342023,8.429136227110195,0.4574857382059103,0.2042941324939579,-0.0164447272922688,,
ehrshot,all_states,K,Last,721.0,0.3579056991783491,8.65518152696379,0.4798614355982267,0.1245544512462629,0.0126907107238134,,
ehrshot,all_states,K,ARIMA,721.0,0.3519458994598312,8.521742705314168,0.4832001070621931,0.1123301183859396,0.0160504130300849,,
ehrshot,all_states,K,PopRI,721.0,0.4091539528432733,10.193578221987034,0.520535305393292,-0.0301437283720702,0.0890429958391123,,
ehrshot,all_states,K,PerRI,721.0,0.3637605266301371,8.789606355186535,0.4827056439853684,0.1141459102247482,-0.0324921585190656,,
ehrshot,all_states,K,Gaussian_mle,721.0,0.348557668506807,8.488737455430142,0.4630226197234526,0.1849169599111745,-0.0128232509138777,,
ehrshot,all_states,K,Gaussian_trunc,721.0,0.8998063725669448,21.806613365372936,1.723344594238782,-10.291241423923136,-0.3020111404575943,,
ehrshot,all_states,K,Gaussian_eb,721.0,0.3497778821532442,8.508551436314962,0.4628533565226405,0.1855127767950152,-0.0157672190028711,,
ehrshot,all_states,K,Cohen_m2,721.0,0.3772429914646439,9.327056320286612,0.4828780862262633,0.1135128703915558,0.0775113935113449,,
ehrshot,all_states,K,Cohen_m3,721.0,0.3776696431322667,9.409301647844966,0.4912209197369804,0.0826160265381489,0.0886498128491533,,
ehrshot,all_states,K,Cohen_m4,721.0,0.348199894755624,8.604316377658234,0.4590003953022817,0.1990165180054712,0.0474423670404992,,
ehrshot,normal,LDL,NORMA_normal,38.0,12.63063601443642,15.558632762019798,15.30143161289348,0.4960398578261547,0.1552408117997019,,
ehrshot,normal,LDL,NORMA_marginal,38.0,13.613085847532174,16.780760311441863,16.778343101420084,0.3940591934314145,3.1445161868204115,,
ehrshot,normal,LDL,NORMA_marginal_freq,38.0,12.4724820166976,15.980017422229178,15.430555741056946,0.4874984372563217,4.324262943416643,,
ehrshot,normal,LDL,NORMA_oracle,38.0,12.63063601443642,15.558632762019798,15.30143161289348,0.4960398578261547,0.1552408117997019,,
ehrshot,normal,LDL,Mean,38.0,18.902902422972577,25.18750845318556,24.563890109361274,-0.2987523613664411,10.594051711433082,,
ehrshot,normal,LDL,Last,38.0,13.842105263157896,17.113041340250096,18.2497296302972,0.2831225358306066,3.3684210526315788,,
ehrshot,normal,LDL,ARIMA,38.0,16.931168110779584,21.296135483791225,23.544440958146744,-0.1931878557470043,5.508821713700393,,
ehrshot,normal,LDL,PopRI,38.0,25.657894736842103,27.122924303265407,30.70530555903465,-1.0293591109984872,-21.86842105263158,,
ehrshot,normal,LDL,PerRI,38.0,17.146711822170488,22.97503228857304,23.68253391366994,-0.2072254831510827,7.306541632645688,,
ehrshot,normal,LDL,Gaussian_mle,38.0,15.794467396306349,20.896338083605333,20.65282150361649,0.0818981940166921,5.078359906457436,,
ehrshot,normal,LDL,Gaussian_trunc,38.0,39.38501979943508,57.969023981055855,106.79650272030818,-23.549696112196965,30.85734221703013,,
ehrshot,normal,LDL,Gaussian_eb,38.0,15.82171718561528,20.96943088573498,20.15211604176708,0.1258753464445727,4.906415515388557,,
ehrshot,normal,LDL,Cohen_m2,38.0,19.43895390159205,24.699578134092864,25.8394297718836,-0.4371361347987079,9.395524376317075,,
ehrshot,normal,LDL,Cohen_m3,38.0,16.566570482755964,22.615228338133235,21.417536655663245,0.0126500778594736,7.2686707346062915,,
ehrshot,normal,LDL,Cohen_m4,38.0,16.260418139005964,23.08425400427449,21.04518579390266,0.0466824527673523,9.948847720497533,,
ehrshot,all_states,LDL,NORMA_normal,48.0,21.120903094609577,19.21893493077287,29.24673700533743,0.3142931911921739,-10.998750607172648,,
ehrshot,all_states,LDL,NORMA_marginal,48.0,18.58934236823617,18.181713223528085,24.25218268700904,0.5284961054829105,-5.322907424373709,,
ehrshot,all_states,LDL,NORMA_marginal_freq,48.0,20.12717678985266,19.005270428416488,27.587998737501188,0.3898676996881765,-6.829753696428888,,
ehrshot,all_states,LDL,NORMA_oracle,48.0,12.818230549494425,14.040184891314734,15.528937625733182,0.8066843058237305,-1.6361027558644612,,
ehrshot,all_states,LDL,Mean,48.0,20.265214869124573,23.195187912328585,25.73802621833013,0.468951605630325,3.1948738206132368,,
ehrshot,all_states,LDL,Last,48.0,16.6875,17.179277050029093,22.343436769366228,0.5997940210432556,-2.5625,,
ehrshot,all_states,LDL,ARIMA,48.0,19.896665475501607,20.9162745419422,29.12639419391872,0.3199245962339584,-1.5869448536378084,,
ehrshot,all_states,LDL,PopRI,48.0,39.833333333333336,33.72424246210424,51.030628058059406,-1.0875911596058565,-36.833333333333336,,
ehrshot,all_states,LDL,PerRI,48.0,20.41777983655817,22.441095632068155,26.53088034485432,0.4357300222139468,0.5660458151712914,,
