dataset,target_state,analyte,method,n,mae,mape,rmse,r2,bias,n_analytes,n_targets
mimiciv,all_states,NA,Cohen_m4,6289.0,2.983887902767978,2.1793618527057443,3.98060654430214,0.1154208909370647,1.150762819110314,,
mimiciv,normal,PLT,NORMA_normal,5142.0,27.79258652801692,10.965471441773646,39.2668880326624,0.6919544862393097,-1.314100429456274,,
mimiciv,normal,PLT,NORMA_marginal,5142.0,30.60500342313786,12.09016959217767,45.11011928098347,0.5934538327072927,-1.840978568101616,,
mimiciv,normal,PLT,NORMA_marginal_freq,5142.0,27.96451048999435,10.863143636207234,39.57729248488933,0.6870650419102755,-5.53221510004137,,
mimiciv,normal,PLT,NORMA_oracle,5142.0,27.79258652801692,10.965471441773646,39.2668880326624,0.6919544862393097,-1.314100429456274,,
mimiciv,normal,PLT,Mean,5142.0,47.17869759026818,18.77257044460437,64.26883078814289,0.1747933515053221,0.8862438588219848,,
mimiciv,normal,PLT,Last,5142.0,36.55552314274601,14.467385719332382,56.00790136720129,0.3732988092997715,0.6228121353558926,,
mimiciv,normal,PLT,ARIMA,5142.0,46.45255827178805,18.47484061896007,82.23163713698086,-0.3509516107820232,4.205533841080993,,
mimiciv,normal,PLT,PopRI,5142.0,70.51157137300662,32.40587234339547,82.09407550240347,-0.3464354980715807,41.641870867366784,,
mimiciv,normal,PLT,PerRI,5142.0,49.85450683287379,19.641102528986952,70.38200324594186,0.0103419360913062,-3.68172713053196,,
mimiciv,normal,PLT,Gaussian_mle,5142.0,42.42172180994778,17.181034787042353,56.20797900122631,0.3688132687792839,2.087919518975468,,
mimiciv,normal,PLT,Gaussian_trunc,5142.0,91.60068066312527,37.31074689893048,214.96542711581623,-8.23207143152081,-25.083928279847825,,
mimiciv,normal,PLT,Gaussian_eb,5142.0,41.50767802802592,16.700106103294964,54.95166313923394,0.3967135064760612,0.4155019213064321,,
mimiciv,normal,PLT,Cohen_m2,5142.0,44.45313322585828,17.30311285273617,59.19061780813606,0.3000489551630977,-8.146748575798874,,
mimiciv,normal,PLT,Cohen_m3,5142.0,44.94936929923095,18.28386734044555,58.03748843063885,0.3270556667144537,2.920422794753037,,
mimiciv,normal,PLT,Cohen_m4,5142.0,45.87131079455286,19.610859999290643,59.54866786152752,0.2915551930212164,16.827040436016546,,
mimiciv,all_states,PLT,NORMA_normal,6682.0,38.41307909879025,28.73662148277153,57.50310018620292,0.7358976884983346,3.1785605435455606,,
mimiciv,all_states,PLT,NORMA_marginal,6682.0,31.677481351481767,15.24956501385766,49.878792777646765,0.8012891640395438,-2.1663860223042803,,
mimiciv,all_states,PLT,NORMA_marginal_freq,6682.0,38.34566383890748,27.938036418104783,57.79327398920428,0.7332255218785009,-0.9157491888156112,,
mimiciv,all_states,PLT,NORMA_oracle,6682.0,26.236146346140465,12.222612769108055,39.08933801696269,0.8779588435237704,-0.7434792110428272,,
mimiciv,all_states,PLT,Mean,6682.0,52.79202007012016,29.79403052226412,75.50073354355362,0.5447058969771659,1.4330045922814445,,
mimiciv,all_states,PLT,Last,6682.0,35.734884765040405,16.21962855342932,57.55560895186337,0.7354151399763919,-0.0870248428614187,,
mimiciv,all_states,PLT,ARIMA,6682.0,45.70315489288382,21.011847816476767,82.96036880489075,0.4502932988521975,3.725559281263088,,
mimiciv,all_states,PLT,PopRI,6682.0,102.41731517509729,86.8880949029725,125.52706972387683,-0.2585325860662746,56.89351990422029,,
mimiciv,all_states,PLT,PerRI,6682.0,55.287435895034825,29.24161302692404,82.18831822871906,0.4604771152246441,-3.445408872529279,,
mimiciv,all_states,PLT,Gaussian_mle,6682.0,69.00208037813874,62.2301150732807,99.12689251335696,0.21517529249893,16.635449467828703,,
mimiciv,all_states,PLT,Gaussian_trunc,6682.0,118.81309036387916,88.4516453811986,236.92460018011028,-3.4834258956040376,-16.41943973252554,,
mimiciv,all_states,PLT,Gaussian_eb,6682.0,67.32801939872328,60.11242023198754,96.89278066808708,0.2501532346431291,13.898097330924426,,
mimiciv,all_states,PLT,Cohen_m2,6682.0,59.58864373370082,43.32861537714855,81.75944863355461,0.4660930291980857,-0.898773223045735,,
mimiciv,all_states,PLT,Cohen_m3,6682.0,66.49690884838772,54.61288333989325,89.2774739079879,0.3633899798950585,13.653697263049136,,
mimiciv,all_states,PLT,Cohen_m4,6682.0,69.29076913230186,63.294373652199454,93.73072617775762,0.298296493827484,30.32369974108379,,
mimiciv,normal,RBC,NORMA_normal,1950.0,0.1724937873253455,3.738464414008365,0.226674364700395,0.6657610643772243,-0.0013421921167618,,
mimiciv,normal,RBC,NORMA_marginal,1950.0,0.2373637872550035,5.117600461714434,0.3295239593440922,0.2936398020772895,-0.137844279018479,,
mimiciv,normal,RBC,NORMA_marginal_freq,1950.0,0.3816157123847631,8.059218712169436,0.4674905194534917,-0.4216668642163337,-0.3737874360510317,,
